#timestamp x y z qx qy qz qw
1670533480.23804188 -0.00707792 -0.01111338 -0.00106579 -0.00013135 -0.00006211 0.00029386 0.99999995
1670533480.33894467 -0.00733686 -0.01165347 -0.00098055 -0.00013860 -0.00005868 0.00019704 0.99999997
1670533480.43977427 -0.00972291 -0.01118593 -0.00131391 -0.00016295 -0.00002360 0.00016348 0.99999997
1670533480.54065275 -0.00896724 -0.01173985 -0.00150743 -0.00017465 -0.00002232 0.00020238 0.99999996
1670533480.64153528 -0.00958325 -0.01092500 -0.00098857 -0.00015789 -0.00001632 0.00013374 0.99999998
1670533480.74237609 -0.00943478 -0.01146150 -0.00137099 -0.00017393 -0.00001550 0.00019937 0.99999996
1670533480.84325027 -0.00873468 -0.01291711 -0.00158409 -0.00017402 -0.00001878 0.00029906 0.99999994
1670533480.94542384 -0.00965710 -0.01421251 -0.00162695 -0.00017528 0.00001574 0.00024307 0.99999995
1670533481.04497528 -0.00767559 -0.01450749 -0.00120032 -0.00015954 0.00000639 0.00019086 0.99999997
1670533481.14584351 -0.00678468 -0.01242284 -0.00100228 -0.00017689 -0.00006771 0.00028455 0.99999994
1670533481.24672985 -0.00681638 -0.01128080 -0.00059374 -0.00015842 -0.00001430 0.00019999 0.99999997
1670533481.34756112 -0.00683198 -0.01161454 -0.00073192 -0.00016810 -0.00003542 0.00030799 0.99999994
1670533481.44846511 -0.00610826 -0.01253003 -0.00078650 -0.00016554 -0.00003550 0.00020168 0.99999997
1670533481.54931021 -0.00515739 -0.01078167 -0.00116044 -0.00016607 0.00003767 0.00014980 0.99999997
1670533481.65008259 -0.00707465 -0.01064553 -0.00140546 -0.00016398 0.00003818 0.00022235 0.99999996
1670533481.75102067 -0.00928136 -0.01049977 -0.00158729 -0.00015827 -0.00002136 0.00029782 0.99999994
1670533481.85183907 -0.00779530 -0.01088331 -0.00136561 -0.00017252 0.00001038 0.00032191 0.99999993
1670533481.95267773 -0.00892810 -0.01212826 -0.00134639 -0.00015172 -0.00005188 0.00029075 0.99999994
1670533482.05355287 -0.00900382 -0.01266679 -0.00085372 -0.00016357 -0.00004244 0.00026833 0.99999995
1670533482.15436602 -0.00785841 -0.01071139 -0.00048527 -0.00017197 -0.00005636 0.00021066 0.99999996
1670533482.25522232 -0.00857300 -0.01037771 -0.00068092 -0.00015729 0.00000587 0.00025901 0.99999995
1670533482.35607290 -0.00808408 -0.01153252 -0.00100352 -0.00017069 -0.00007917 0.00018875 0.99999996
1670533482.45692134 -0.00754177 -0.01099202 -0.00152105 -0.00016880 -0.00000501 0.00026623 0.99999995
1670533482.55777717 -0.00659968 -0.01277790 -0.00157339 -0.00016036 -0.00000840 0.00019272 0.99999997
1670533482.65851378 -0.00873549 -0.01191939 -0.00094619 -0.00016160 -0.00003940 0.00029062 0.99999994
1670533482.75946403 -0.00939575 -0.00995229 -0.00122225 -0.00015856 -0.00000295 0.00021457 0.99999996
1670533482.86030722 -0.00962956 -0.01055332 -0.00107484 -0.00016643 -0.00002921 0.00030249 0.99999994
1670533482.96115994 -0.00912850 -0.01043900 -0.00113796 -0.00016378 -0.00002829 0.00025504 0.99999995
1670533483.06200671 -0.01054282 -0.01265647 -0.00075850 -0.00017379 0.00001612 0.00032171 0.99999993
1670533483.16285992 -0.00850848 -0.01257549 -0.00045092 -0.00014824 -0.00002196 0.00021212 0.99999997
1670533483.26370168 -0.00854420 -0.01291608 -0.00025534 -0.00017808 0.00001759 0.00033192 0.99999993
1670533483.36455727 -0.00950053 -0.01280986 -0.00088674 -0.00019003 -0.00002116 0.00027849 0.99999994
1670533483.46544600 -0.00835069 -0.01301191 -0.00109187 -0.00016138 -0.00002986 0.00022521 0.99999996
1670533483.56628156 -0.00806929 -0.01154343 -0.00100792 -0.00017128 -0.00004007 0.00017513 0.99999997
1670533483.66715288 -0.00928057 -0.01012372 -0.00098797 -0.00014537 -0.00000610 0.00018830 0.99999997
1670533483.76802015 -0.00930069 -0.01009647 -0.00119943 -0.00016948 0.00004976 0.00023114 0.99999996
1670533483.86890793 -0.00960349 -0.01044672 -0.00094541 -0.00017402 -0.00000695 0.00024628 0.99999995
1670533483.96986461 -0.00936847 -0.01066260 -0.00090937 -0.00014343 -0.00005394 0.00022716 0.99999996
1670533484.07058787 -0.00789426 -0.01111566 -0.00131128 -0.00014794 -0.00005082 0.00031649 0.99999994
1670533484.17150736 -0.00659879 -0.01278068 -0.00098833 -0.00011666 0.00000758 0.00034551 0.99999993
1670533484.27238822 -0.00673705 -0.01271427 -0.00112164 -0.00018926 -0.00005270 0.00023798 0.99999995
1670533484.37315392 -0.00571632 -0.01304328 -0.00147873 -0.00016361 -0.00001714 0.00026874 0.99999995
1670533484.47412109 -0.00637968 -0.01141130 -0.00148092 -0.00015101 -0.00001954 0.00020794 0.99999997
1670533484.58007622 -0.00621437 -0.01097503 -0.00118268 -0.00016137 -0.00005307 0.00023012 0.99999996
1670533484.67583990 -0.00668336 -0.01139735 -0.00077820 -0.00017804 -0.00002996 0.00022043 0.99999996
1670533484.77668405 -0.00757032 -0.01189884 -0.00037144 -0.00018390 -0.00000557 0.00037219 0.99999991
1670533484.87754893 -0.00610333 -0.01220751 -0.00082872 -0.00018234 0.00002272 0.00023832 0.99999995
1670533484.97829604 -0.00803314 -0.01280351 -0.00128942 -0.00018544 0.00000842 0.00028068 0.99999994
1670533485.07924461 -0.00954831 -0.01279742 -0.00123168 -0.00017775 -0.00000169 0.00033787 0.99999993
1670533485.18011045 -0.01055302 -0.01275919 -0.00150037 -0.00017984 -0.00000392 0.00029032 0.99999994
1670533485.28098607 -0.00803442 -0.01313013 -0.00230633 -0.00015757 -0.00003328 0.00017907 0.99999997
1670533485.38295984 -0.00814362 -0.01280781 -0.00173899 -0.00016880 0.00000216 0.00035237 0.99999992
1670533485.48232841 -0.00841098 -0.01432106 -0.00127557 -0.00017886 0.00001068 0.00032466 0.99999993
1670533485.58351779 -0.00995241 -0.01374863 -0.00169898 -0.00018867 -0.00006218 0.00037239 0.99999991
1670533485.68435693 -0.00957308 -0.01361144 -0.00152586 -0.00016367 -0.00002168 0.00034677 0.99999993
1670533485.78520775 -0.00972651 -0.01421385 -0.00134486 -0.00019996 -0.00000034 0.00036118 0.99999991
1670533485.88597679 -0.00933138 -0.01428710 -0.00104743 -0.00017824 -0.00000000 0.00031927 0.99999993
1670533485.98707342 -0.00897928 -0.01405947 -0.00072738 -0.00017135 0.00000356 0.00039492 0.99999991
1670533486.08782291 -0.00967815 -0.01257447 -0.00097134 -0.00016905 -0.00002371 0.00030904 0.99999994
1670533486.18869758 -0.00876045 -0.01204170 -0.00119473 -0.00018337 -0.00003213 0.00033092 0.99999993
1670533486.28956079 -0.00799628 -0.01131612 -0.00137279 -0.00017670 -0.00003857 0.00018188 0.99999997
1670533486.39042687 -0.00676239 -0.01086834 -0.00117554 -0.00016204 -0.00001390 0.00026277 0.99999995
1670533486.49131131 -0.00682127 -0.01174077 -0.00097718 -0.00017192 0.00000696 0.00026161 0.99999995
1670533486.59208941 -0.00758053 -0.01216066 -0.00100074 -0.00017697 0.00000312 0.00037722 0.99999991
1670533486.69265151 -0.00725456 -0.01329195 -0.00117003 -0.00016671 0.00000628 0.00031762 0.99999994
1670533486.79384422 -0.00764457 -0.01440733 -0.00192820 -0.00017594 -0.00004359 0.00027713 0.99999995
1670533486.89469862 -0.00809798 -0.01419946 -0.00123319 -0.00015796 -0.00001619 0.00030612 0.99999994
1670533486.99554920 -0.00799431 -0.01310499 -0.00094318 -0.00015888 -0.00000049 0.00019258 0.99999997
1670533487.09644437 -0.00966396 -0.01399664 -0.00126245 -0.00018480 -0.00001508 0.00030189 0.99999994
1670533487.19724536 -0.01002533 -0.01385204 -0.00061000 -0.00018215 -0.00001843 0.00031138 0.99999993
1670533487.29788113 -0.00986490 -0.01494621 -0.00058787 -0.00016624 -0.00001328 0.00021322 0.99999996
1670533487.39895511 -0.00948033 -0.01385223 -0.00066687 -0.00016232 0.00001595 0.00030256 0.99999994
1670533487.49979734 -0.00968214 -0.01365282 -0.00119701 -0.00017063 -0.00002327 0.00033846 0.99999993
1670533487.60069013 -0.01000396 -0.01361860 -0.00147090 -0.00017865 -0.00000729 0.00047529 0.99999987
1670533487.70152092 -0.00845785 -0.01342985 -0.00148911 -0.00020481 0.00004951 0.00022720 0.99999995
1670533487.80237436 -0.00797054 -0.01216889 -0.00122461 -0.00014369 -0.00005332 0.00028884 0.99999995
1670533487.90323091 -0.00883624 -0.01194222 -0.00136369 -0.00016990 -0.00003019 0.00025369 0.99999995
1670533488.00407934 -0.00634916 -0.01172302 -0.00158148 -0.00013369 0.00001680 0.00013834 0.99999998
1670533488.10494375 -0.00671238 -0.01072304 -0.00157880 -0.00017567 -0.00001743 0.00020197 0.99999996
1670533488.20580626 -0.00777160 -0.01062268 -0.00094811 -0.00014761 0.00001025 0.00027796 0.99999995
1670533488.30670691 -0.00860302 -0.01075879 -0.00123262 -0.00018333 0.00000959 0.00019897 0.99999996
1670533488.40754700 -0.00873404 -0.01165272 -0.00108583 -0.00013723 -0.00003792 0.00023233 0.99999996
1670533488.50842810 -0.01101706 -0.01237215 -0.00108371 -0.00014982 -0.00001965 0.00028548 0.99999995
1670533488.60929179 -0.00931889 -0.01356505 -0.00143478 -0.00017432 0.00000759 0.00022916 0.99999996
1670533488.71014810 -0.00751256 -0.01356947 -0.00183423 -0.00016748 -0.00004006 0.00025981 0.99999995
1670533488.81098461 -0.00792617 -0.01322602 -0.00189663 -0.00015664 -0.00003974 0.00030558 0.99999994
1670533488.91185689 -0.00824430 -0.01429384 -0.00143251 -0.00015150 -0.00003969 0.00025348 0.99999996
1670533489.01269388 -0.00806981 -0.01376970 -0.00136510 -0.00018471 0.00000588 0.00033013 0.99999993
1670533489.11353850 -0.00858941 -0.01208554 -0.00160822 -0.00016669 -0.00002534 0.00023799 0.99999996
1670533489.21442676 -0.00864494 -0.01100233 -0.00111999 -0.00015959 -0.00000334 0.00028596 0.99999995
1670533489.31528568 -0.00878156 -0.01119417 -0.00146894 -0.00016936 -0.00005671 0.00027928 0.99999995
1670533489.41611099 -0.00904236 -0.01217026 -0.00123244 -0.00016688 -0.00002875 0.00029802 0.99999994
1670533489.51696205 -0.00995831 -0.01317429 -0.00098162 -0.00014461 0.00001952 0.00025923 0.99999996
1670533489.61778879 -0.01174617 -0.01242080 -0.00089647 -0.00015631 -0.00002869 0.00041314 0.99999990
1670533489.71870780 -0.01184299 -0.01333513 -0.00097008 -0.00014552 0.00000127 0.00037380 0.99999992
1670533489.81949711 -0.00938034 -0.01346497 -0.00153327 -0.00016081 0.00000190 0.00023102 0.99999996
1670533489.92035675 -0.00730734 -0.01274866 -0.00112512 -0.00016191 -0.00002157 0.00037803 0.99999992
1670533490.02121878 -0.00878564 -0.01147358 -0.00141973 -0.00017783 -0.00002404 0.00030878 0.99999994
1670533490.12209678 -0.00854341 -0.01380834 -0.00138374 -0.00017679 -0.00000945 0.00037369 0.99999991
1670533490.22298002 -0.00710951 -0.01324968 -0.00163769 -0.00015630 -0.00000553 0.00016599 0.99999997
1670533490.32382607 -0.00846904 -0.01291316 -0.00147928 -0.00019569 -0.00006241 0.00027989 0.99999994
1670533490.42469788 -0.00735145 -0.01376168 -0.00140359 -0.00014541 0.00003700 0.00011305 0.99999998
1670533490.52557993 -0.00771631 -0.01350572 -0.00140782 -0.00016625 -0.00000255 0.00020431 0.99999997
1670533490.62647557 -0.00967533 -0.01283855 -0.00139816 -0.00017202 -0.00002043 0.00040021 0.99999990
1670533490.72731876 -0.00999495 -0.01215108 -0.00144973 -0.00017660 0.00000928 0.00040649 0.99999990
1670533490.82819939 -0.01034329 -0.01243714 -0.00132865 -0.00017115 0.00002414 0.00040723 0.99999990
1670533490.92885709 -0.00996425 -0.01251808 -0.00161030 -0.00016767 0.00000719 0.00032237 0.99999993
1670533491.02982998 -0.00922086 -0.01232847 -0.00111007 -0.00016811 -0.00001395 0.00027215 0.99999995
1670533491.13080239 -0.00866038 -0.01432615 -0.00110791 -0.00016607 -0.00002688 0.00020095 0.99999997
1670533491.23166108 -0.00777840 -0.01311370 -0.00128421 -0.00017143 0.00000026 0.00025796 0.99999995
1670533491.33250117 -0.00771895 -0.01317527 -0.00160119 -0.00017137 -0.00001592 0.00011774 0.99999998
1670533491.43336487 -0.00893334 -0.01263417 -0.00185234 -0.00017398 0.00002703 0.00028707 0.99999994
1670533491.53422046 -0.00827744 -0.01437979 -0.00151350 -0.00018562 -0.00002063 0.00027662 0.99999994
1670533491.63498759 -0.00626247 -0.01415114 -0.00129863 -0.00017051 -0.00002352 0.00033252 0.99999993
1670533491.73589873 -0.00674236 -0.01498051 -0.00145477 -0.00016586 -0.00005946 0.00035491 0.99999992
1670533491.83670402 -0.00713976 -0.01504116 -0.00123283 -0.00016868 -0.00004482 0.00025993 0.99999995
1670533491.93763041 -0.00778541 -0.01373759 -0.00151108 -0.00016153 0.00000759 0.00038351 0.99999991
1670533492.03846955 -0.00822182 -0.01573713 -0.00166358 -0.00017666 0.00000022 0.00029032 0.99999994
1670533492.13930726 -0.00921527 -0.01547090 -0.00120949 -0.00019746 -0.00002617 0.00039639 0.99999990
1670533492.24010921 -0.00784176 -0.01445373 -0.00144210 -0.00017670 -0.00001924 0.00028658 0.99999994
1670533492.34101391 -0.00704975 -0.01463271 -0.00121789 -0.00016223 -0.00005973 0.00022381 0.99999996
1670533492.44184875 -0.00636883 -0.01479134 -0.00105021 -0.00017226 -0.00003912 0.00021430 0.99999996
1670533492.54271007 -0.00531670 -0.01363047 -0.00135646 -0.00014959 -0.00003077 0.00023420 0.99999996
1670533492.64367843 -0.00622075 -0.01138995 -0.00173080 -0.00016878 -0.00001555 0.00025721 0.99999995
1670533492.74442124 -0.00592672 -0.01126317 -0.00154841 -0.00013431 -0.00003060 0.00029126 0.99999995
1670533492.84528065 -0.00616032 -0.01315835 -0.00126236 -0.00014632 -0.00006053 0.00032209 0.99999994
1670533492.94612861 -0.00530044 -0.01342229 -0.00115248 -0.00013677 -0.00006496 0.00021163 0.99999997
1670533493.04698372 -0.00641511 -0.01391978 -0.00170585 -0.00016025 -0.00001949 0.00036394 0.99999992
1670533493.14784288 -0.00502901 -0.01338383 -0.00209665 -0.00016079 -0.00001558 0.00032602 0.99999993
1670533493.24871802 -0.00511223 -0.01381976 -0.00248798 -0.00015251 -0.00002077 0.00020674 0.99999997
1670533493.34954977 -0.00693534 -0.01370991 -0.00208677 -0.00017020 -0.00000615 0.00030768 0.99999994
1670533493.45045328 -0.00948185 -0.01300753 -0.00178484 -0.00015297 0.00000513 0.00026159 0.99999995
1670533493.55126476 -0.00988829 -0.01420898 -0.00116808 -0.00015912 -0.00001128 0.00022247 0.99999996
1670533493.65213728 -0.00964062 -0.01349132 -0.00124107 -0.00018842 -0.00000615 0.00028166 0.99999994
1670533493.75299263 -0.01087160 -0.01359151 -0.00167129 -0.00015314 0.00000710 0.00030654 0.99999994
1670533493.85383892 -0.00869853 -0.01412299 -0.00115699 -0.00016096 -0.00004486 0.00023515 0.99999996
1670533493.95469642 -0.00800948 -0.01370808 -0.00129343 -0.00017615 -0.00003174 0.00036659 0.99999992
1670533494.05556989 -0.00664783 -0.01373260 -0.00123495 -0.00017773 -0.00000896 0.00033881 0.99999993
1670533494.15649605 -0.00417740 -0.01394112 -0.00141594 -0.00016237 -0.00002134 0.00031380 0.99999994
1670533494.25725555 -0.00429419 -0.01419055 -0.00174129 -0.00016748 -0.00000569 0.00023434 0.99999996
1670533494.35810804 -0.00696190 -0.01540478 -0.00162026 -0.00015716 0.00002023 0.00040360 0.99999991
1670533494.45897341 -0.01718792 -0.01291726 -0.03434168 -0.00048834 -0.00138528 -0.00000184 0.99999892
1670533494.55977535 -0.04167749 -0.01649536 -0.02536344 -0.00023769 0.00151190 0.00091476 0.99999841
1670533494.66065812 -0.07944781 -0.01262878 0.00653263 -0.00022597 -0.00142287 0.00012739 0.99999895
1670533494.76151824 -0.11812284 0.00012458 -0.00112823 -0.00010736 0.00626613 0.00095012 0.99997991
1670533494.86248875 -0.18935040 -0.00535125 -0.00136306 0.00249823 -0.00330469 -0.00102154 0.99999090
1670533494.96315479 -0.26481558 -0.00543892 0.01781613 -0.00148042 0.00251390 -0.00123134 0.99999499
1670533495.06391191 -0.38414670 -0.02797212 0.01364254 0.00152781 0.00346504 -0.01372776 0.99989860
1670533495.16427660 -0.51213511 -0.03520549 0.05114739 -0.00048064 -0.00939102 -0.03270306 0.99942088
1670533495.26478934 -0.58119282 -0.08633692 0.02721908 0.00745716 -0.00404478 -0.09584324 0.99536029
1670533495.36429834 -0.60317063 -0.11357593 -0.00678147 0.00362697 0.00865541 -0.13117295 0.99131508
1670533495.46628380 -0.72370253 -0.09724484 0.01215932 0.00748134 0.00248406 -0.18738081 0.98225572
1670533495.56722379 -0.81416218 -0.03452315 -0.00704771 -0.00646966 -0.00633664 -0.23282182 0.97247724
1670533495.66825461 -0.88721798 -0.05574403 -0.00367661 0.00753707 -0.00763747 -0.30299843 0.95293064
1670533495.76789927 -0.87415078 -0.09897035 -0.01408087 0.01010017 0.01421929 -0.33877109 0.94070715
1670533495.87022638 -0.91834411 -0.08249054 -0.00194038 0.00473531 0.00560176 -0.37672885 0.92629454
1670533495.97162914 -0.94558859 -0.06125687 0.01223292 -0.00220604 0.00011930 -0.41003063 0.91206908
1670533496.07251024 -0.95934271 -0.05264404 -0.03267545 0.00297862 0.00436177 -0.43077233 0.90244518
1670533496.17328143 -0.97951416 -0.02974601 -0.02659573 0.00326993 0.00277435 -0.45497239 0.89049522
1670533496.27419925 -0.98324662 -0.00857253 -0.02387938 -0.00452048 -0.00007896 -0.48269629 0.87577614
1670533496.37494040 -0.99042795 -0.00864483 -0.06184825 0.00771705 0.00469527 -0.50859078 0.86096099
1670533496.47575307 -0.96575626 -0.00212212 -0.02268232 -0.00536287 -0.00080228 -0.53461299 0.84507961
1670533496.57726312 -0.96848152 -0.02623459 -0.04711145 0.00611665 0.00531166 -0.55703925 0.83044666
1670533496.67804956 -0.95571967 -0.03995959 -0.02306703 -0.00078024 0.00050161 -0.56665484 0.82395475
1670533496.77943969 -0.95659043 -0.05749572 -0.00735159 -0.00168997 0.00257328 -0.57469427 0.81836240
1670533496.88030815 -0.95803835 -0.08088353 -0.02976088 0.00063324 0.00056277 -0.57538882 0.81787957
1670533496.98110986 -0.95996197 -0.10761477 -0.02409201 -0.00149920 -0.00083384 -0.57522036 0.81799670
1670533497.08177710 -0.95136242 -0.13754444 -0.01107803 0.00066604 0.00241833 -0.57671204 0.81694365
1670533497.18269897 -0.93920182 -0.18870330 -0.01863945 0.00121959 0.00141345 -0.57819556 0.81589607
1670533497.28353095 -0.92062055 -0.25845897 -0.01664105 0.00174767 0.00294361 -0.57807400 0.81597716
1670533497.38443208 -0.89885360 -0.33762572 -0.01970498 -0.00025913 0.00139500 -0.57845857 0.81571053
1670533497.48531318 -0.87849356 -0.46109693 -0.02655559 0.00148452 0.00209217 -0.56493191 0.82513354
1670533497.58691025 -0.85437004 -0.51587331 -0.01086013 -0.00282840 0.00339516 -0.55269470 0.83337209
1670533497.68791890 -0.82753896 -0.56763356 -0.01663834 -0.00416317 -0.00161560 -0.52445128 0.85142875
1670533497.78899050 -0.78009300 -0.58137200 -0.00766066 -0.00296913 -0.00634147 -0.50177657 0.86496892
1670533497.88940001 -0.72500264 -0.63251963 0.01753564 0.00015995 0.00758205 -0.47293554 0.88106439
1670533497.98988175 -0.68550778 -0.69084906 -0.02227840 -0.00190541 -0.00553299 -0.44329770 0.89635534
1670533498.09080911 -0.64015045 -0.74682966 0.02672171 -0.00170701 0.01410122 -0.42162151 0.90666066
1670533498.19170427 -0.59723177 -0.77000311 -0.00841823 0.00523699 0.00735196 -0.40828017 0.91281204
1670533498.29192758 -0.53914795 -0.82237529 -0.04254090 -0.00202250 -0.00314626 -0.39385636 0.91916439
1670533498.39296103 -0.49069875 -0.86918426 -0.02900769 -0.00042160 0.00129816 -0.38091753 0.92460801
1670533498.49365377 -0.44621498 -0.92460019 -0.02072662 0.00365811 0.00503942 -0.36895800 0.92942521
1670533498.59445262 -0.39670072 -0.97108841 -0.02924990 0.00092108 0.00202116 -0.35821894 0.93363497
1670533498.69529486 -0.35244674 -1.02085677 -0.03368266 0.00479692 0.00111779 -0.34378158 0.93903672
1670533498.79620337 -0.29905213 -1.06688533 -0.03385679 0.00561954 0.00330591 -0.32795307 0.94467152
1670533498.89730072 -0.24333900 -1.10787015 -0.03613283 0.00712979 0.00805725 -0.31242653 0.94988100
1670533498.99805450 -0.19362623 -1.13794879 -0.05399281 0.01052083 0.00245153 -0.29120463 0.95659979
1670533499.09873295 -0.13886455 -1.17487211 -0.03787088 0.01086162 0.00382000 -0.26875885 0.96313868
1670533499.19975758 -0.07150036 -1.18483845 -0.03591557 0.00688901 0.00718245 -0.25563057 0.96672331
1670533499.30025792 -0.02941195 -1.20374007 -0.04260283 0.01018227 0.00042955 -0.23794830 0.97122435
1670533499.40096974 0.02776357 -1.23280342 -0.03391661 0.01075312 0.00978796 -0.22516394 0.97421238
1670533499.50186753 0.08927777 -1.24303040 -0.03925681 0.01075747 0.00478517 -0.21691714 0.97611902
1670533499.60245419 0.15254454 -1.27487385 -0.04044313 0.01166976 0.00328907 -0.21222930 0.97714468
1670533499.70332837 0.19870327 -1.30534238 -0.04420431 0.01117460 0.00300881 -0.20373983 0.97895667
1670533499.80438066 0.24142471 -1.31504462 -0.05029916 0.01169584 0.00382982 -0.19955551 0.97980924
1670533499.90502596 0.28180563 -1.34273876 -0.05077020 0.01151294 0.00656661 -0.19598390 0.98051754
1670533500.00593734 0.32221305 -1.37002077 -0.04518910 0.01230039 0.00403828 -0.18681543 0.98230972
1670533500.10710931 0.37178105 -1.38415998 -0.05602880 0.01016846 0.00774176 -0.17670591 0.98418072
1670533500.20808077 0.42941051 -1.40587635 -0.03575551 0.01232531 0.01081348 -0.16522835 0.98611903
