#timestamp x y z qx qy qz qw
1670533087.24276638 -0.00445805 -0.00466350 -0.00100580 0.00000396 -0.00005249 0.00014791 0.99999999
1670533087.34366322 -0.00569662 -0.00407329 -0.00071329 0.00000509 0.00000553 0.00027055 0.99999996
1670533087.44445205 -0.00079980 -0.00411102 -0.00091229 -0.00000600 -0.00001753 -0.00002023 1.00000000
1670533087.54533792 0.00133039 -0.00320152 -0.00115965 0.00001270 -0.00001569 0.00012321 0.99999999
1670533087.64619112 0.00431608 -0.00394766 -0.00152279 0.00000749 -0.00002943 0.00008819 1.00000000
1670533087.74708939 0.00502508 -0.00324186 -0.00168547 0.00003637 -0.00001882 0.00005052 1.00000000
1670533087.84791660 0.00509140 -0.00360399 -0.00117484 0.00002178 -0.00006121 0.00014962 0.99999999
1670533087.94876409 0.00352488 -0.00537812 -0.00141252 -0.00002768 -0.00011738 0.00009968 0.99999999
1670533088.04963231 0.00130664 -0.00547212 -0.00110385 -0.00002119 -0.00008060 0.00008557 0.99999999
1670533088.15049529 -0.00133231 -0.00616561 -0.00141757 -0.00000801 -0.00001157 0.00009866 1.00000000
1670533088.25135326 -0.00017295 -0.00565419 -0.00129270 0.00000304 -0.00003945 0.00018445 0.99999998
1670533088.35144567 -0.00032413 -0.00636681 -0.00146466 -0.00000818 -0.00005237 0.00014431 0.99999999
1670533088.45306849 -0.00081655 -0.00726202 -0.00108816 -0.00000607 -0.00003620 0.00010966 0.99999999
1670533088.55359411 -0.00147872 -0.00712013 -0.00087551 -0.00000015 -0.00002782 0.00006185 1.00000000
1670533088.65395904 -0.00193358 -0.00795983 -0.00046631 -0.00000202 -0.00003861 0.00016601 0.99999999
1670533088.75564742 -0.00406055 -0.00824832 -0.00042545 0.00001210 -0.00005937 0.00018014 0.99999998
1670533088.85639191 -0.00262716 -0.00679436 -0.00056290 0.00001758 -0.00005292 0.00017189 0.99999998
1670533088.95739722 0.00012707 -0.00759591 -0.00115918 -0.00000568 -0.00002394 0.00014245 0.99999999
1670533089.05792260 0.00305168 -0.00784420 -0.00150314 0.00000290 -0.00005867 0.00020703 0.99999998
1670533089.15907383 0.00337905 -0.00837637 -0.00159640 0.00002081 -0.00002406 0.00010970 0.99999999
1670533089.25993991 0.00370260 -0.00820254 -0.00206757 -0.00000097 -0.00002577 0.00023436 0.99999997
1670533089.36207390 0.00444149 -0.00875807 -0.00188267 0.00000518 -0.00004479 0.00018425 0.99999998
1670533089.46163511 0.00242578 -0.00949175 -0.00131788 -0.00001694 -0.00004685 0.00022791 0.99999997
1670533089.56250119 0.00274881 -0.00933492 -0.00116089 0.00000637 -0.00001644 0.00008040 1.00000000
1670533089.66337276 0.00216023 -0.00914649 -0.00047990 0.00000264 -0.00006328 0.00007138 1.00000000
1670533089.76420641 0.00321629 -0.00739060 -0.00074059 0.00000989 -0.00003855 0.00024281 0.99999997
1670533089.86508608 0.00250444 -0.00719270 -0.00044361 0.00000731 -0.00005698 0.00013588 0.99999999
1670533089.96593094 0.00011355 -0.00733038 -0.00016147 -0.00000161 -0.00004659 0.00018795 0.99999998
1670533090.06681013 -0.00170186 -0.00539759 -0.00022048 0.00000775 -0.00005035 0.00015686 0.99999999
1670533090.16767502 -0.00055529 -0.00483058 -0.00056023 -0.00000005 -0.00003113 0.00003998 1.00000000
1670533090.26850247 -0.00019801 -0.00479044 -0.00083668 -0.00000532 -0.00000254 0.00016420 0.99999999
1670533090.36935210 -0.00315270 -0.00770799 -0.00092666 -0.00001062 -0.00002370 0.00009546 1.00000000
1670533090.47022557 -0.00418210 -0.00888110 -0.00083579 0.00000755 -0.00003653 0.00026748 0.99999996
1670533090.57106924 -0.00136745 -0.00961791 -0.00085742 -0.00000527 -0.00002047 0.00017204 0.99999998
1670533090.67187548 -0.00051888 -0.00898315 -0.00080963 -0.00000625 -0.00001607 0.00013585 0.99999999
1670533090.77279639 -0.00233685 -0.00801338 -0.00081144 -0.00000646 0.00000484 0.00003294 1.00000000
1670533090.87359333 0.00079826 -0.00706185 -0.00016487 -0.00000414 -0.00006112 0.00013479 0.99999999
1670533090.97450662 0.00273397 -0.00797199 -0.00021588 -0.00001119 -0.00002066 0.00016419 0.99999999
1670533091.07536674 0.00466939 -0.00689351 0.00033421 -0.00001861 -0.00004943 0.00017275 0.99999998
1670533091.17622876 0.00453204 -0.00785190 0.00013770 0.00000522 -0.00006838 0.00023133 0.99999997
1670533091.27707124 0.00492229 -0.01053688 -0.00020117 0.00001180 -0.00006989 0.00020216 0.99999998
1670533091.37793374 0.00260620 -0.01181148 -0.00066798 -0.00001467 -0.00002389 0.00011685 0.99999999
1670533091.47880101 -0.00032073 -0.01162344 -0.00077439 -0.00002777 -0.00005683 0.00009640 0.99999999
1670533091.57964969 0.00048741 -0.01093077 -0.00080855 -0.00000228 -0.00003799 0.00015759 0.99999999
1670533091.68050718 -0.00265695 -0.01069810 -0.00053953 -0.00001002 -0.00002177 0.00012768 0.99999999
1670533091.78136921 -0.00164144 -0.01050233 -0.00057488 -0.00000694 -0.00004266 0.00009948 0.99999999
1670533091.88221812 0.00043464 -0.00849810 -0.00068471 -0.00001578 -0.00005565 0.00013055 0.99999999
1670533091.98308229 0.00068416 -0.00784628 -0.00096986 -0.00000374 -0.00007951 0.00015650 0.99999998
1670533092.08388710 0.00003277 -0.00714389 -0.00043045 -0.00000595 -0.00007970 0.00015675 0.99999998
1670533092.18480420 -0.00230870 -0.00929193 -0.00028266 -0.00000957 -0.00003056 0.00005836 1.00000000
1670533092.28566623 -0.00170847 -0.01089112 -0.00028161 -0.00002711 -0.00008482 0.00013526 0.99999999
1670533092.38641024 -0.00202950 -0.01075566 -0.00049323 -0.00002705 -0.00003397 0.00006727 1.00000000
1670533092.48740506 -0.00154975 -0.00916030 -0.00069888 -0.00002130 -0.00002867 0.00018414 0.99999998
1670533092.58829212 0.00005580 -0.00875504 -0.00054378 -0.00002563 -0.00000279 0.00003888 1.00000000
1670533092.68913841 0.00092298 -0.00947970 0.00008696 -0.00000432 -0.00008551 0.00019842 0.99999998
1670533092.78996348 0.00198350 -0.01012067 -0.00013725 -0.00000030 -0.00000283 0.00011029 0.99999999
1670533092.89082503 0.00013314 -0.01132170 -0.00050006 -0.00003065 -0.00002358 0.00018080 0.99999998
1670533092.99167848 -0.00045941 -0.01205377 -0.00038743 -0.00002399 -0.00001116 0.00015300 0.99999999
1670533093.09256363 -0.00031775 -0.01258178 -0.00050363 -0.00003356 -0.00004333 0.00006716 1.00000000
1670533093.19339991 0.00080382 -0.01199705 -0.00036670 -0.00004141 -0.00001672 0.00021323 0.99999998
1670533093.29423451 -0.00006471 -0.01127761 -0.00071166 -0.00004190 -0.00004065 0.00016905 0.99999998
1670533093.39515376 0.00016375 -0.01046878 -0.00124304 -0.00004214 -0.00005350 0.00020641 0.99999998
1670533093.49599504 0.00173862 -0.00854349 -0.00148132 -0.00001801 -0.00004619 0.00005684 1.00000000
1670533093.59686041 0.00289125 -0.00875559 -0.00160898 -0.00000753 -0.00002382 0.00013641 0.99999999
1670533093.69774914 0.00248548 -0.00781075 -0.00160826 -0.00000873 -0.00006963 0.00003394 1.00000000
1670533093.79858160 0.00412979 -0.00685316 -0.00101838 -0.00000865 -0.00002652 0.00014623 0.99999999
1670533093.89944506 0.00501628 -0.00809904 -0.00064648 -0.00003177 -0.00002562 0.00018817 0.99999998
1670533094.00030541 0.00802079 -0.00821921 -0.00044469 -0.00001707 -0.00002200 0.00009294 1.00000000
1670533094.10116291 0.00794440 -0.00804106 -0.00080293 -0.00001523 -0.00008323 0.00025825 0.99999996
1670533094.20208883 0.00524888 -0.00826080 -0.00057731 -0.00001368 -0.00003237 0.00015293 0.99999999
1670533094.30288410 0.00323520 -0.00920123 -0.00080473 0.00000243 -0.00004176 0.00011220 0.99999999
1670533094.40373898 0.00122567 -0.00923571 -0.00130608 -0.00002245 -0.00006969 0.00017698 0.99999998
1670533094.50458455 0.00248859 -0.00984632 -0.00168941 -0.00003792 -0.00005710 0.00008332 0.99999999
1670533094.60539937 0.00036648 -0.00987410 -0.00107473 -0.00004136 0.00000320 0.00015560 0.99999999
1670533094.70632482 -0.00085985 -0.00897476 -0.00080005 -0.00001163 -0.00004679 0.00035542 0.99999994
1670533094.80717039 -0.00364390 -0.00982251 -0.00044636 -0.00000855 -0.00004794 0.00021437 0.99999998
1670533094.90801930 -0.00322573 -0.00853039 -0.00024404 -0.00001521 -0.00003862 0.00023417 0.99999997
1670533095.00889730 -0.00096852 -0.01244234 0.00004551 -0.00003156 -0.00004376 0.00026515 0.99999996
1670533095.10974932 0.00121321 -0.01589126 0.00022891 -0.00003273 -0.00001345 0.00028973 0.99999996
1670533095.21062541 0.00117458 -0.01396387 -0.00081941 -0.00003592 -0.00006021 0.00026656 0.99999996
1670533095.31145692 0.00020753 -0.01358604 -0.00049993 -0.00003119 -0.00005755 0.00017901 0.99999998
1670533095.41231775 0.00075211 -0.01191274 -0.00046130 -0.00001662 -0.00000934 0.00006134 1.00000000
1670533095.51317334 0.00219785 -0.01154118 -0.00058184 -0.00003437 -0.00006459 0.00016464 0.99999998
1670533095.61404634 0.00194831 -0.01059198 -0.00040009 -0.00001670 -0.00003410 0.00018553 0.99999998
1670533095.71489191 0.00172801 -0.00944966 -0.00012129 -0.00001132 -0.00001579 0.00019634 0.99999998
1670533095.81575394 0.00209827 -0.00775870 -0.00019659 -0.00000911 -0.00005533 0.00011716 0.99999999
1670533095.91668606 -0.00016638 -0.00598186 -0.00021245 -0.00001762 -0.00004555 0.00012864 0.99999999
1670533096.01747155 -0.00064544 -0.00528837 -0.00025106 -0.00002456 -0.00004912 -0.00000879 1.00000000
1670533096.11833048 0.00053473 -0.00614895 0.00010164 -0.00000150 -0.00001585 0.00004007 1.00000000
1670533096.21919394 0.00300193 -0.00714579 -0.00025755 -0.00001382 -0.00002645 0.00020540 0.99999998
1670533096.32004738 0.00430218 -0.00494135 -0.00078271 -0.00001849 -0.00006169 0.00014044 0.99999999
1670533096.42089653 0.00590393 -0.00668190 -0.00093401 -0.00000325 -0.00006221 0.00021100 0.99999998
1670533096.52175903 0.00642237 -0.00739777 -0.00093633 -0.00002171 -0.00007521 0.00020963 0.99999997
1670533096.62264156 0.00572762 -0.00966056 -0.00057399 -0.00001605 -0.00004109 0.00014016 0.99999999
1670533096.72349548 0.00699334 -0.01390155 -0.00043700 -0.00001943 -0.00002627 0.00024498 0.99999997
1670533096.82433558 0.00699220 -0.01440183 -0.00037455 -0.00002837 0.00000725 0.00014891 0.99999999
1670533096.92520761 0.00426397 -0.01183741 -0.00068390 -0.00002054 -0.00005638 0.00019753 0.99999998
1670533097.02604914 0.00385893 -0.01283341 -0.00032644 -0.00000296 0.00000136 0.00023510 0.99999997
1670533097.12690258 0.00113836 -0.01385101 -0.00010253 -0.00002379 -0.00000153 0.00016981 0.99999999
1670533097.22774935 -0.00056203 -0.01121531 0.00024191 -0.00000128 -0.00000664 0.00017450 0.99999998
1670533097.32864904 0.00170523 -0.01152918 0.00026370 -0.00002345 -0.00004624 0.00011436 0.99999999
1670533097.42947960 -0.00161777 -0.01075928 0.00026270 0.00000355 -0.00000831 0.00027634 0.99999996
1670533097.53035975 0.00119813 -0.01209249 -0.00060991 -0.00000233 -0.00006192 0.00025885 0.99999996
1670533097.63112497 0.00173109 -0.01323296 -0.00097269 -0.00000355 -0.00005866 0.00015900 0.99999999
1670533097.73204422 0.00462010 -0.01229560 -0.00073113 -0.00001887 -0.00004329 0.00019313 0.99999998
1670533097.83293223 0.00549783 -0.01102099 -0.00077614 -0.00000390 -0.00003006 0.00019116 0.99999998
1670533097.93377399 0.00544979 -0.01200634 -0.00072117 -0.00001796 -0.00006911 0.00022575 0.99999997
1670533098.03463125 0.00605157 -0.01210276 -0.00110348 -0.00002104 -0.00006420 0.00009802 0.99999999
1670533098.13548446 0.00583051 -0.01161689 -0.00051682 0.00000658 -0.00004494 0.00014942 0.99999999
1670533098.23634911 0.00780291 -0.01133203 -0.00056803 0.00000929 -0.00006969 0.00025893 0.99999996
1670533098.33721852 0.00485636 -0.01086415 -0.00083389 -0.00001146 -0.00005471 0.00014211 0.99999999
1670533098.43806887 0.00627975 -0.01290619 -0.00074559 -0.00002611 -0.00005502 0.00019947 0.99999998
1670533098.53894234 0.00510558 -0.01291887 -0.00031027 0.00000510 -0.00002748 0.00025820 0.99999997
1670533098.63983250 0.00577731 -0.01319610 -0.00081849 0.00000028 -0.00004569 0.00028122 0.99999996
1670533098.74065280 0.00438093 -0.01358233 -0.00077881 -0.00000214 -0.00001690 0.00030204 0.99999995
1670533098.84167981 0.00320112 -0.01329573 -0.00067708 0.00000702 -0.00000495 0.00022347 0.99999997
1670533098.94232798 0.00273928 -0.01347447 -0.00077861 -0.00002175 -0.00002473 0.00021537 0.99999998
1670533099.04322958 0.00231725 -0.01097820 -0.00063841 -0.00001133 -0.00005272 0.00019801 0.99999998
1670533099.14409971 0.00290247 -0.00868486 -0.00060745 0.00000435 -0.00007093 0.00024967 0.99999997
1670533099.24495339 0.00354289 -0.00747425 -0.00086522 0.00001885 -0.00001315 0.00024255 0.99999997
1670533099.34581017 0.00442516 -0.00782946 -0.00040129 -0.00000206 -0.00005737 0.00019005 0.99999998
1670533099.44666624 0.00025494 -0.00815118 -0.00022063 -0.00001279 -0.00003667 0.00034354 0.99999994
1670533099.54752326 0.00195878 -0.00840771 -0.00005927 -0.00000920 -0.00003901 0.00024413 0.99999997
1670533099.64817595 0.00644859 -0.00863859 -0.00007649 0.00000394 -0.00006461 0.00029090 0.99999996
1670533099.74719810 0.00616952 -0.00750373 -0.00042718 0.00000806 -0.00004255 0.00023939 0.99999997
1670533099.85010219 0.00505251 -0.00866561 -0.00053561 -0.00001980 -0.00003168 0.00020039 0.99999998
1670533099.95096278 0.00609862 -0.00877249 -0.00058085 -0.00000177 -0.00000992 0.00021151 0.99999998
1670533100.05184126 0.00601267 -0.00789676 -0.00077628 -0.00000847 -0.00004135 0.00012756 0.99999999
1670533100.15271163 0.00557466 -0.00818780 -0.00076374 0.00000130 -0.00002544 0.00007970 1.00000000
1670533100.25352573 0.00498402 -0.00950617 -0.00082233 -0.00001436 -0.00001351 0.00021819 0.99999998
1670533100.35438824 0.00599905 -0.01135035 -0.00100343 -0.00001423 -0.00000823 0.00018401 0.99999998
1670533100.45526028 0.00705209 -0.01253686 -0.00082402 -0.00001162 -0.00004434 0.00016624 0.99999999
1670533100.55610776 0.00773317 -0.01347759 -0.00028666 -0.00002446 -0.00001409 0.00027274 0.99999996
1670533100.65696120 0.00642013 -0.01341538 -0.00050259 -0.00000283 -0.00003510 0.00017491 0.99999998
1670533100.75785065 0.00446924 -0.01258749 -0.00022660 -0.00000817 -0.00006907 0.00029193 0.99999995
1670533100.85866189 0.00471365 -0.00944425 -0.00000540 -0.00000593 -0.00004465 0.00012984 0.99999999
1670533100.95965219 0.00488140 -0.00904348 0.00014209 0.00001941 -0.00006296 0.00022726 0.99999997
1670533101.06043124 0.00531210 -0.00832647 0.00012079 0.00000358 -0.00006673 0.00021556 0.99999997
1670533101.16127729 0.00555192 -0.00826021 -0.00016240 0.00000677 -0.00004055 0.00021798 0.99999998
1670533101.26212311 0.00317686 -0.00801241 -0.00038481 -0.00000697 -0.00003427 0.00020036 0.99999998
1670533101.36297464 0.00421353 -0.00867369 -0.00050932 -0.00001295 -0.00002778 0.00019193 0.99999998
1670533101.46383667 0.00846029 -0.00897020 -0.00080361 -0.00001882 -0.00004949 0.00020721 0.99999998
1670533101.56457877 0.00833360 -0.00878044 -0.00051566 0.00000493 -0.00002677 0.00027514 0.99999996
1670533101.66553545 0.00775202 -0.01064302 -0.00019015 -0.00000149 -0.00005867 0.00028598 0.99999996
1670533101.76640892 0.00549550 -0.01097194 -0.00022192 -0.00001988 -0.00001740 0.00017496 0.99999998
1670533101.86725688 0.00637915 -0.00986060 -0.00022602 -0.00001583 -0.00001338 0.00009554 1.00000000
1670533101.96810246 0.00395006 -0.01122652 0.00006076 -0.00000645 -0.00006351 0.00035238 0.99999994
1670533102.06897044 0.00424412 -0.01053377 -0.00044023 -0.00000987 -0.00004413 0.00019185 0.99999998
1670533102.16979885 0.00505312 -0.01170064 0.00002795 -0.00001309 -0.00006598 0.00022399 0.99999997
1670533102.27069902 0.00637645 -0.01290213 -0.00005031 -0.00001302 -0.00007245 0.00024831 0.99999997
1670533102.37165403 0.00825260 -0.01283774 0.00001121 -0.00001301 -0.00008320 0.00027766 0.99999996
1670533102.47239327 0.00861044 -0.01118270 -0.00017807 -0.00000971 -0.00007467 0.00020345 0.99999998
1670533102.57324171 0.00925928 -0.00826516 -0.00027406 -0.00002066 -0.00005201 0.00016938 0.99999998
1670533102.67408514 0.00879637 -0.00523076 -0.00031392 0.00000137 -0.00002746 0.00022943 0.99999997
1670533102.77494144 0.00840314 -0.00463036 -0.00007314 -0.00000786 -0.00003193 0.00016497 0.99999999
1670533102.87580132 0.00947821 -0.00552113 -0.00040360 -0.00000644 -0.00004063 0.00010287 0.99999999
1670533102.97666216 0.00653639 -0.00617371 -0.00023481 -0.00000481 -0.00004002 0.00014428 0.99999999
1670533103.07755542 0.00496007 -0.00673468 0.00027689 0.00000839 -0.00007407 0.00018549 0.99999998
1670533103.17838192 0.00288589 -0.00600130 0.00091544 0.00001195 -0.00007458 0.00016104 0.99999998
1670533103.27923441 0.00560155 -0.00656985 0.00043800 0.00000456 -0.00005410 0.00017452 0.99999998
1670533103.38009858 0.00839218 -0.01129334 0.00013086 -0.00000989 -0.00003467 0.00041031 0.99999992
1670533103.48099256 0.00996246 -0.01110108 -0.00007455 -0.00001961 -0.00004288 0.00013239 0.99999999
1670533103.58181143 0.00864743 -0.01148627 -0.00001449 -0.00001451 -0.00006632 0.00023379 0.99999997
1670533103.68266821 0.00657899 -0.01118573 -0.00004236 -0.00000140 -0.00003272 0.00017039 0.99999998
1670533103.78352046 0.00638474 -0.01006339 0.00000726 -0.00002082 -0.00003395 0.00020703 0.99999998
1670533103.88444376 0.00562004 -0.01025860 -0.00019903 -0.00001263 -0.00005890 0.00024087 0.99999997
1670533103.98524427 0.00447395 -0.00882587 -0.00033696 -0.00000288 -0.00002999 0.00009358 1.00000000
1670533104.08610129 0.00559522 -0.00811445 -0.00010172 -0.00003353 -0.00004838 0.00016151 0.99999999
1670533104.18696189 0.00551838 -0.00950310 0.00011807 -0.00000342 -0.00005789 0.00023265 0.99999997
1670533104.28783393 0.00723829 -0.00971065 0.00000307 0.00000169 -0.00002826 0.00015935 0.99999999
1670533104.38870287 0.00758908 -0.01224886 0.00029802 -0.00000885 -0.00006022 0.00032846 0.99999994
1670533104.48949718 0.00433370 -0.01067443 0.00070043 -0.00000203 -0.00003888 0.00024034 0.99999997
1670533104.59041691 0.00389041 -0.01117749 0.00044886 -0.00000045 0.00004631 0.00016591 0.99999999
1670533104.69128323 0.00549558 -0.00841989 0.00024202 -0.00000030 -0.00004541 0.00019131 0.99999998
1670533104.79214692 0.00775977 -0.00671055 0.00025779 -0.00000010 -0.00008251 0.00021380 0.99999997
1670533104.89300179 0.00634520 -0.00715807 0.00027404 0.00000880 -0.00007622 0.00022914 0.99999997
1670533104.99387956 0.00561529 -0.00613062 0.00008362 -0.00000180 -0.00004708 0.00022330 0.99999997
1670533105.09470892 0.00436182 -0.00736354 -0.00002929 -0.00000905 -0.00005594 0.00029015 0.99999996
1670533105.19556904 0.00426910 -0.00817313 -0.00033283 -0.00001583 -0.00006148 0.00023442 0.99999997
1670533105.29642892 0.00223615 -0.00747132 -0.00012952 0.00001214 -0.00000924 0.00023879 0.99999997
1670533105.39836955 0.00241166 -0.00671832 -0.00001418 -0.00000086 -0.00001598 0.00029812 0.99999996
