#timestamp x y z qx qy qz qw
1670531081.44849563 -0.00643487 0.01803503 0.00494317 0.00015305 -0.00001002 0.00027172 0.99999995
1670531081.54850292 -0.00628272 0.01867935 0.00515914 0.00014017 -0.00001029 0.00025828 0.99999996
1670531081.64851594 -0.00636840 0.01878794 0.00515158 0.00014478 -0.00002796 0.00026712 0.99999995
1670531081.74852753 -0.00673709 0.01925426 0.00541943 0.00010132 -0.00003059 0.00029350 0.99999995
1670531081.84853530 -0.00700095 0.01862987 0.00547067 0.00014494 -0.00000623 0.00024384 0.99999996
1670531081.94852877 -0.00655094 0.01761179 0.00573354 0.00013465 -0.00003788 0.00027604 0.99999995
1670531082.04851723 -0.00649558 0.01740699 0.00555960 0.00012713 -0.00005391 0.00027913 0.99999995
1670531082.14849973 -0.00681180 0.01780039 0.00572614 0.00011904 -0.00004127 0.00025349 0.99999996
1670531082.24849081 -0.00621521 0.01741180 0.00542572 0.00011010 -0.00001588 0.00026787 0.99999996
1670531082.34849405 -0.00786154 0.01885099 0.00484660 0.00014105 -0.00001354 0.00027719 0.99999995
1670531082.44850802 -0.00662387 0.01864911 0.00473436 0.00013664 0.00000195 0.00028678 0.99999995
1670531082.54853201 -0.00566938 0.01819104 0.00450539 0.00012477 -0.00001345 0.00026925 0.99999996
1670531082.64856052 -0.00578551 0.01785630 0.00444301 0.00013242 -0.00000451 0.00025237 0.99999996
1670531082.74855256 -0.00488141 0.01870456 0.00457374 0.00014501 -0.00001959 0.00022391 0.99999996
1670531082.84850574 -0.00474009 0.01891054 0.00468873 0.00019935 -0.00008268 0.00022345 0.99999995
1670531082.94845819 -0.00416157 0.01903682 0.00502754 0.00010138 -0.00003149 0.00024789 0.99999996
1670531083.04843235 -0.00521660 0.01756231 0.00542117 0.00013063 -0.00000636 0.00025877 0.99999996
1670531083.14843035 -0.00579228 0.01582825 0.00565585 0.00014975 -0.00004139 0.00025417 0.99999996
1670531083.24843645 -0.00705734 0.01474859 0.00552421 0.00012365 -0.00000481 0.00027547 0.99999995
1670531083.34844303 -0.00715439 0.01694260 0.00560907 0.00013255 -0.00004865 0.00027648 0.99999995
1670531083.44844723 -0.00760470 0.01647603 0.00532466 0.00012007 -0.00002796 0.00025382 0.99999996
1670531083.54845667 -0.00662109 0.01698046 0.00557431 0.00013324 -0.00000987 0.00026651 0.99999996
1670531083.64845824 -0.00555425 0.01651905 0.00531521 0.00012707 -0.00003536 0.00025079 0.99999996
1670531083.74843168 -0.00524753 0.01684633 0.00502818 0.00014131 -0.00000894 0.00024631 0.99999996
1670531083.84838939 -0.00527936 0.01658971 0.00503439 0.00009552 -0.00001472 0.00024412 0.99999997
1670531083.94835687 -0.00437036 0.01716909 0.00521969 0.00011792 0.00000577 0.00024619 0.99999996
1670531084.04832435 -0.00534723 0.01731751 0.00526926 0.00012546 -0.00000632 0.00022378 0.99999997
1670531084.14829922 -0.00568157 0.01768182 0.00547910 0.00012667 -0.00002146 0.00025219 0.99999996
1670531084.24828672 -0.00529198 0.01736058 0.00539995 0.00010821 -0.00004361 0.00023295 0.99999997
1670531084.34827781 -0.00604320 0.01638840 0.00520123 0.00012902 -0.00002131 0.00025746 0.99999996
1670531084.44826746 -0.00572143 0.01567731 0.00566836 0.00009688 -0.00004267 0.00028618 0.99999995
1670531084.54824686 -0.00645578 0.01520052 0.00544861 0.00014237 -0.00002037 0.00026526 0.99999995
1670531084.64823961 -0.00645343 0.01616738 0.00547496 0.00013602 -0.00004083 0.00022950 0.99999996
1670531084.74826288 -0.00505860 0.01702165 0.00542537 0.00013096 -0.00002024 0.00024462 0.99999996
1670531084.84829640 -0.00530517 0.01767314 0.00525105 0.00010134 -0.00004632 0.00028395 0.99999995
1670531084.94831371 -0.00603037 0.01800082 0.00536532 0.00011729 -0.00002210 0.00022011 0.99999997
1670531085.04831076 -0.00607177 0.01822611 0.00582492 0.00014772 -0.00003482 0.00027637 0.99999995
1670531085.14829302 -0.00609066 0.01945545 0.00600502 0.00014049 -0.00002378 0.00023146 0.99999996
1670531085.24827623 -0.00647159 0.01895729 0.00575367 0.00013667 -0.00000430 0.00022991 0.99999996
1670531085.34826517 -0.00639861 0.01990636 0.00543730 0.00014615 0.00000356 0.00024114 0.99999996
1670531085.44827271 -0.00545916 0.01850358 0.00514698 0.00013610 0.00000687 0.00026019 0.99999996
1670531085.54830289 -0.00461546 0.01775078 0.00514277 0.00010753 -0.00001479 0.00025598 0.99999996
1670531085.64836001 -0.00495177 0.01784295 0.00568735 0.00013450 -0.00002446 0.00027272 0.99999995
1670531085.74843550 -0.00546395 0.01781606 0.00569035 0.00011227 -0.00002586 0.00023602 0.99999997
1670531085.84849119 -0.00550855 0.01811470 0.00576678 0.00014053 -0.00002710 0.00025815 0.99999996
1670531085.94856501 -0.00562506 0.01826414 0.00579333 0.00012949 -0.00004063 0.00025968 0.99999996
1670531086.04862833 -0.00584727 0.01962165 0.00552848 0.00014339 -0.00003453 0.00024017 0.99999996
1670531086.14868164 -0.00581434 0.01841990 0.00513224 0.00013443 -0.00002280 0.00024099 0.99999996
1670531086.24874759 -0.00555168 0.01773764 0.00538072 0.00013999 -0.00002949 0.00025676 0.99999996
1670531086.34881377 -0.00632211 0.01756857 0.00564472 0.00014009 -0.00000513 0.00022930 0.99999996
1670531086.44885349 -0.00577369 0.01817858 0.00543484 0.00013951 -0.00002368 0.00024827 0.99999996
1670531086.54891801 -0.00631085 0.01887184 0.00551076 0.00015301 0.00000056 0.00026170 0.99999995
1670531086.64897156 -0.00673269 0.01856732 0.00562121 0.00011896 -0.00002850 0.00024189 0.99999996
1670531086.74896383 -0.00702226 0.01909912 0.00570898 0.00014603 -0.00000849 0.00026376 0.99999995
1670531086.84889889 -0.00618763 0.01794577 0.00558487 0.00017173 -0.00001514 0.00025667 0.99999995
1670531086.94881940 -0.00757295 0.01660923 0.00553205 0.00017074 -0.00000533 0.00028500 0.99999994
1670531087.04871726 -0.00757231 0.01739500 0.00542101 0.00012983 -0.00001069 0.00026445 0.99999996
1670531087.14866853 -0.00713680 0.01844374 0.00599615 0.00014288 -0.00003999 0.00027470 0.99999995
1670531087.24865627 -0.00670733 0.01955511 0.00574184 0.00012064 -0.00003765 0.00025766 0.99999996
1670531087.34866691 -0.00644534 0.01980581 0.00558515 0.00012504 -0.00003426 0.00026926 0.99999996
1670531087.44868469 -0.00573683 0.02003124 0.00575285 0.00018507 -0.00007436 0.00024324 0.99999995
1670531087.54869866 -0.00547913 0.02032464 0.00581340 0.00014377 -0.00005922 0.00023499 0.99999996
1670531087.64868855 -0.00542131 0.01980245 0.00579567 0.00012702 -0.00002319 0.00025907 0.99999996
1670531087.74864960 -0.00635681 0.01729033 0.00578005 0.00012366 -0.00000330 0.00028497 0.99999995
1670531087.84859157 -0.00641472 0.01669954 0.00536688 0.00012098 -0.00000421 0.00024567 0.99999996
1670531087.94852996 -0.00598808 0.01658521 0.00538573 0.00014534 -0.00003987 0.00023863 0.99999996
1670531088.04845333 -0.00541557 0.01690463 0.00552181 0.00011809 -0.00003119 0.00023185 0.99999997
1670531088.14839149 -0.00551074 0.01786659 0.00556483 0.00012756 -0.00000559 0.00023036 0.99999997
1670531088.24834800 -0.00497147 0.01837755 0.00587409 0.00011502 -0.00005362 0.00023004 0.99999997
1670531088.34830022 -0.00490205 0.01766045 0.00563642 0.00011837 -0.00003073 0.00025595 0.99999996
1670531088.44826603 -0.00430654 0.01958635 0.00534495 0.00011689 -0.00005173 0.00024121 0.99999996
1670531088.54825807 -0.00432651 0.01888319 0.00538203 0.00010617 -0.00004395 0.00024640 0.99999996
1670531088.64826393 -0.00539363 0.01829028 0.00570854 0.00014706 -0.00007833 0.00021830 0.99999996
1670531088.74827075 -0.00625624 0.01806576 0.00610269 0.00011831 -0.00006586 0.00026458 0.99999996
1670531088.84826088 -0.00667566 0.01664168 0.00613508 0.00014612 -0.00001307 0.00026836 0.99999995
1670531088.94823909 -0.00654074 0.01780591 0.00626027 0.00014161 0.00000319 0.00027321 0.99999995
1670531089.04822850 -0.00564356 0.01868712 0.00619055 0.00011636 -0.00004728 0.00025657 0.99999996
1670531089.14824629 -0.00504453 0.01882980 0.00581399 0.00012021 -0.00003199 0.00025376 0.99999996
1670531089.24830031 -0.00461019 0.01843080 0.00589058 0.00015142 -0.00001800 0.00021981 0.99999996
1670531089.34837270 -0.00494676 0.01693610 0.00599547 0.00011501 -0.00006066 0.00022476 0.99999997
1670531089.44844604 -0.00434343 0.01630153 0.00591390 0.00017405 -0.00000683 0.00019637 0.99999997
1670531089.54850221 -0.00433540 0.01614781 0.00574471 0.00011500 -0.00004017 0.00025976 0.99999996
1670531089.64853787 -0.00531848 0.01403162 0.00592192 0.00010505 0.00001651 0.00023651 0.99999997
1670531089.74855685 -0.00501690 0.01438638 0.00595883 0.00012571 -0.00000493 0.00023156 0.99999997
1670531089.84854198 -0.00541718 0.01542845 0.00578622 0.00012368 -0.00005342 0.00025563 0.99999996
1670531089.94848752 -0.00672318 0.01739498 0.00597024 0.00012480 -0.00006296 0.00027570 0.99999995
1670531090.04842162 -0.00593045 0.01845660 0.00609434 0.00013305 -0.00000416 0.00026198 0.99999996
1670531090.14839888 -0.00541190 0.01954855 0.00606968 0.00009219 -0.00002922 0.00026310 0.99999996
1670531090.24841142 -0.00552201 0.01809887 0.00642030 0.00012581 -0.00003884 0.00022997 0.99999996
1670531090.34846067 -0.00575120 0.01887031 0.00628082 0.00014849 -0.00006040 0.00022489 0.99999996
1670531090.44851851 -0.00571868 0.01898794 0.00627421 0.00012047 -0.00002998 0.00021953 0.99999997
1670531090.54855847 -0.00516512 0.01732547 0.00627843 0.00011666 -0.00001079 0.00024338 0.99999996
1670531090.64859271 -0.00425156 0.01812846 0.00624683 0.00013819 -0.00001881 0.00022816 0.99999996
1670531090.74860358 -0.00488403 0.01745912 0.00625727 0.00009910 -0.00001016 0.00024727 0.99999996
1670531090.84861374 -0.00474119 0.01622725 0.00593784 0.00015178 -0.00001301 0.00022493 0.99999996
1670531090.94864821 -0.00499565 0.01620694 0.00584745 0.00012379 -0.00002026 0.00025171 0.99999996
1670531091.04868293 -0.00513981 0.01725320 0.00583049 0.00014082 -0.00008186 0.00020889 0.99999996
1670531091.14874959 -0.00566470 0.01635068 0.00600593 0.00009651 -0.00003421 0.00028714 0.99999995
1670531091.24882936 -0.00606703 0.01623724 0.00634453 0.00013559 -0.00002058 0.00027007 0.99999995
1670531091.34890628 -0.00542798 0.01692416 0.00614421 0.00012545 -0.00002900 0.00025194 0.99999996
1670531091.44889879 -0.00526700 0.01682439 0.00596576 0.00012231 -0.00003183 0.00024992 0.99999996
1670531091.54883766 -0.00488324 0.01751442 0.00604864 0.00010863 -0.00002555 0.00027387 0.99999996
1670531091.64875293 -0.00364165 0.01758716 0.00628448 0.00013027 -0.00002446 0.00021254 0.99999997
1670531091.74870753 -0.00414370 0.01676763 0.00612055 0.00009558 -0.00002231 0.00024233 0.99999997
1670531091.84868026 -0.00471441 0.01526494 0.00638306 0.00015258 -0.00000867 0.00021927 0.99999996
1670531091.94868231 -0.00485643 0.01463212 0.00635235 0.00012346 -0.00001818 0.00021894 0.99999997
1670531092.04870963 -0.00521175 0.01574735 0.00630845 0.00010246 -0.00002843 0.00024061 0.99999997
1670531092.14873981 -0.00446573 0.01588140 0.00617135 0.00013417 -0.00003231 0.00021935 0.99999997
1670531092.24875188 -0.00447921 0.01754143 0.00583601 0.00014004 -0.00003808 0.00022422 0.99999996
1670531092.34876585 -0.00362526 0.01664089 0.00598773 0.00011699 -0.00005729 0.00023402 0.99999996
1670531092.44875932 -0.00297210 0.01555277 0.00669778 0.00011367 -0.00005404 0.00024504 0.99999996
1670531092.54873037 -0.00403381 0.01672052 0.00663227 0.00016519 -0.00005320 0.00023754 0.99999996
1670531092.64868498 -0.00499563 0.01918929 0.00689727 0.00012023 -0.00001882 0.00025865 0.99999996
1670531092.74863982 -0.00542365 0.01984612 0.00663574 0.00010391 -0.00005578 0.00025928 0.99999996
1670531092.84861922 -0.00514269 0.01820779 0.00618262 0.00014502 -0.00004427 0.00022553 0.99999996
1670531092.94860888 -0.00561014 0.01648907 0.00599843 0.00009074 -0.00003759 0.00021856 0.99999997
1670531093.04860544 -0.00514643 0.01509199 0.00581449 0.00010732 0.00000352 0.00026670 0.99999996
1670531093.14860463 -0.00477410 0.01622218 0.00617052 0.00012855 -0.00001260 0.00024178 0.99999996
1670531093.24860930 -0.00406584 0.01678203 0.00617015 0.00011790 -0.00006978 0.00023991 0.99999996
1670531093.34860778 -0.00345544 0.01590142 0.00609754 0.00010769 -0.00005317 0.00022090 0.99999997
1670531093.44860077 -0.00379657 0.01443781 0.00616299 0.00012416 -0.00001490 0.00023681 0.99999996
1670531093.54861379 -0.00427166 0.01403916 0.00637087 0.00012265 -0.00005644 0.00022632 0.99999997
1670531093.64862537 -0.00440390 0.01569835 0.00643208 0.00011784 -0.00003830 0.00023665 0.99999996
1670531093.74863720 -0.00459479 0.01710220 0.00648841 0.00014323 -0.00005342 0.00023576 0.99999996
1670531093.84865236 -0.00478334 0.01728592 0.00644659 0.00010990 -0.00005194 0.00024303 0.99999996
1670531093.94868350 -0.00512282 0.01882079 0.00633210 0.00010801 -0.00002727 0.00024322 0.99999996
1670531094.04870248 -0.00481408 0.01793196 0.00665383 0.00011088 -0.00004314 0.00024751 0.99999996
1670531094.14868522 -0.00469274 0.01753932 0.00664802 0.00010868 -0.00003473 0.00027542 0.99999996
1670531094.24864960 -0.00417724 0.01746925 0.00626489 0.00012718 -0.00001721 0.00024039 0.99999996
1670531094.34860992 -0.00398487 0.01784125 0.00647049 0.00011910 -0.00003778 0.00023368 0.99999996
1670531094.44857836 -0.00368867 0.01770717 0.00653681 0.00013389 -0.00001190 0.00024561 0.99999996
1670531094.54855490 -0.00426229 0.01673915 0.00660390 0.00014382 -0.00002944 0.00020635 0.99999997
1670531094.64853549 -0.00484270 0.01601023 0.00651462 0.00017082 -0.00002310 0.00019157 0.99999997
1670531094.74851394 -0.00529436 0.01627934 0.00660123 0.00011962 -0.00000564 0.00023991 0.99999996
1670531094.84849262 -0.00583127 0.01611391 0.00606257 0.00010441 -0.00000798 0.00025095 0.99999996
1670531094.94846272 -0.00573952 0.01698148 0.00623898 0.00014012 -0.00000305 0.00027424 0.99999995
1670531095.04843259 -0.00622390 0.01741513 0.00642342 0.00008567 -0.00006289 0.00025827 0.99999996
1670531095.14838552 -0.00684116 0.01631714 0.00658637 0.00010515 -0.00006611 0.00026684 0.99999996
1670531095.24832845 -0.00654489 0.01717386 0.00657342 0.00011102 -0.00003871 0.00028115 0.99999995
1670531095.34827614 -0.00658679 0.01715251 0.00635891 0.00012657 -0.00005536 0.00027821 0.99999995
1670531095.44821620 -0.00542538 0.01613037 0.00636830 0.00010997 -0.00005555 0.00024775 0.99999996
1670531095.54815865 -0.00498996 0.01563963 0.00633891 0.00010260 -0.00002667 0.00023078 0.99999997
1670531095.64811754 -0.00486030 0.01645980 0.00620998 0.00010215 -0.00002790 0.00024057 0.99999997
1670531095.74807858 -0.00388865 0.01665787 0.00628736 0.00012333 -0.00006475 0.00023034 0.99999996
1670531095.84806800 -0.00496459 0.01755836 0.00637612 0.00010352 -0.00004390 0.00022455 0.99999997
1670531095.94809151 -0.00601871 0.01735968 0.00666114 0.00009739 -0.00003536 0.00024517 0.99999996
1670531096.04811931 -0.00654377 0.01612911 0.00662295 0.00010380 -0.00002156 0.00023216 0.99999997
1670531096.14813280 -0.00576282 0.01640599 0.00623343 0.00011497 -0.00003604 0.00025377 0.99999996
1670531096.24812436 -0.00515425 0.01689785 0.00605635 0.00012223 -0.00002343 0.00025924 0.99999996
1670531096.34809470 -0.00464536 0.01578457 0.00609702 0.00009659 -0.00003758 0.00023594 0.99999997
1670531096.44810319 -0.00445882 0.01594372 0.00642367 0.00012116 -0.00004837 0.00023014 0.99999997
1670531096.54810572 -0.00433381 0.01726548 0.00667853 0.00011445 -0.00001863 0.00023974 0.99999996
1670531096.64812946 -0.00466689 0.01812885 0.00682693 0.00010928 -0.00003480 0.00027381 0.99999996
1670531096.74817228 -0.00571611 0.01610550 0.00643776 0.00018440 -0.00003011 0.00020600 0.99999996
1670531096.84822559 -0.00515328 0.01595425 0.00596918 0.00009620 -0.00003334 0.00025985 0.99999996
1670531096.94827008 -0.00399794 0.01382921 0.00582698 0.00007046 0.00000386 0.00025757 0.99999996
1670531097.04830146 -0.00449241 0.01434874 0.00548709 0.00009233 -0.00001714 0.00024348 0.99999997
1670531097.14832306 -0.00373931 0.01436813 0.00561382 0.00009900 -0.00002618 0.00022030 0.99999997
1670531097.24835205 -0.00355939 0.01535238 0.00626889 0.00009448 -0.00003464 0.00025480 0.99999996
1670531097.34840488 -0.00376061 0.01778850 0.00652966 0.00010414 -0.00003212 0.00025782 0.99999996
1670531097.44840145 -0.00461696 0.01897947 0.00673286 0.00010434 -0.00004131 0.00026337 0.99999996
1670531097.54839683 -0.00545524 0.01968986 0.00639590 0.00011443 -0.00004962 0.00027405 0.99999995
1670531097.64838672 -0.00492224 0.02160866 0.00647503 0.00010701 -0.00005950 0.00023696 0.99999996
1670531097.74837613 -0.00412138 0.02125316 0.00653181 0.00008858 -0.00007030 0.00027125 0.99999996
1670531097.84834957 -0.00452200 0.02032538 0.00635199 0.00010973 -0.00006078 0.00023230 0.99999997
1670531097.94831920 -0.00557016 0.01976628 0.00647941 0.00010376 -0.00005496 0.00029040 0.99999995
1670531098.04828835 -0.00552045 0.01932276 0.00623462 0.00011118 -0.00010944 0.00022908 0.99999996
1670531098.14826131 -0.00625548 0.01776913 0.00593539 0.00007805 -0.00000618 0.00027784 0.99999996
1670531098.24825144 -0.00661495 0.01723128 0.00600137 0.00007487 -0.00002577 0.00028804 0.99999996
1670531098.34827876 -0.00658005 0.01804455 0.00605223 0.00010603 -0.00003519 0.00027692 0.99999996
1670531098.44831777 -0.00618353 0.01691661 0.00639471 0.00010385 0.00000073 0.00026610 0.99999996
1670531098.54834223 -0.00574683 0.01654954 0.00690347 0.00009837 -0.00003172 0.00027436 0.99999996
1670531098.64835215 -0.00510224 0.01572560 0.00654199 0.00009833 -0.00001847 0.00025721 0.99999996
1670531098.74833965 -0.00501656 0.01626101 0.00651072 0.00009040 -0.00000904 0.00028517 0.99999996
1670531098.84829140 -0.00508064 0.01554810 0.00647204 0.00009768 -0.00004414 0.00026464 0.99999996
1670531098.94823194 -0.00485935 0.01354876 0.00648459 0.00005642 0.00002098 0.00027943 0.99999996
1670531099.04818606 -0.00510639 0.01450732 0.00667186 0.00009020 -0.00003427 0.00025893 0.99999996
1670531099.14812469 -0.00512676 0.01617230 0.00634552 0.00008745 -0.00005593 0.00026676 0.99999996
1670531099.24807096 -0.00520755 0.01608627 0.00643530 0.00005125 -0.00001216 0.00030413 0.99999995
1670531099.34805989 -0.00409618 0.01697357 0.00687910 0.00007325 -0.00006822 0.00023757 0.99999997
1670531099.44806552 -0.00500634 0.01666292 0.00690282 0.00011121 -0.00002541 0.00028922 0.99999995
1670531099.54807520 -0.00431020 0.01849381 0.00673953 0.00007059 -0.00007681 0.00027254 0.99999996
1670531099.64808154 -0.00444182 0.01855471 0.00684366 0.00008448 -0.00001436 0.00028310 0.99999996
1670531099.74806690 -0.00512252 0.01776706 0.00660208 0.00010639 -0.00000844 0.00029506 0.99999995
1670531099.84803987 -0.00503030 0.01698940 0.00626824 0.00009270 -0.00000342 0.00027239 0.99999996
1670531099.94798779 -0.00532994 0.01662909 0.00619360 0.00009253 -0.00001001 0.00025064 0.99999996
1670531100.04794860 -0.00580174 0.01631566 0.00640421 0.00002909 0.00005480 0.00030916 0.99999995
1670531100.14792109 -0.00615396 0.01629980 0.00657213 0.00009020 -0.00002464 0.00030205 0.99999995
1670531100.24787974 -0.00529682 0.01791155 0.00664768 0.00006676 -0.00000796 0.00029143 0.99999996
1670531100.34782481 -0.00570437 0.01914986 0.00682709 0.00005775 -0.00003783 0.00031015 0.99999995
1670531100.44778538 -0.00582748 0.02009948 0.00705809 0.00009768 -0.00005268 0.00029351 0.99999995
1670531100.54775667 -0.00480000 0.01975347 0.00659486 0.00010144 -0.00002015 0.00027138 0.99999996
1670531100.64773798 -0.00480277 0.01972977 0.00623174 0.00010101 -0.00001843 0.00026248 0.99999996
1670531100.74772191 -0.00458343 0.01918379 0.00586986 0.00009393 0.00002676 0.00026374 0.99999996
1670531100.84770441 -0.00476837 0.01811039 0.00608008 0.00010384 -0.00002485 0.00027116 0.99999996
1670531100.94772291 -0.00399969 0.01734671 0.00645432 0.00009610 -0.00000663 0.00028638 0.99999995
1670531101.04776239 -0.00382362 0.01673809 0.00683935 0.00007735 0.00000077 0.00025500 0.99999996
1670531101.14778972 -0.00436586 0.01687011 0.00701397 0.00011188 0.00000426 0.00026060 0.99999996
1670531101.24779773 -0.00507724 0.01631678 0.00729576 0.00011570 0.00001871 0.00025067 0.99999996
1670531101.34778142 -0.00430043 0.01472461 0.00728159 0.00010393 0.00003067 0.00024877 0.99999996
1670531101.44773984 -0.00400442 0.01550203 0.00715574 0.00009889 -0.00001857 0.00025089 0.99999996
1670531101.54769158 -0.00403182 0.01633774 0.00666053 0.00010412 -0.00001212 0.00027495 0.99999996
1670531101.64765215 -0.00363655 0.01586783 0.00659129 0.00006312 -0.00003822 0.00024412 0.99999997
1670531101.74760652 -0.00378424 0.01685605 0.00682382 0.00009713 -0.00005063 0.00025637 0.99999996
1670531101.84755945 -0.00403315 0.01859846 0.00719295 0.00009722 -0.00001957 0.00025699 0.99999996
1670531101.94755602 -0.00423175 0.01904137 0.00706158 0.00010059 -0.00003254 0.00026106 0.99999996
1670531102.04757619 -0.00452409 0.01909057 0.00702801 0.00008457 -0.00002563 0.00027515 0.99999996
1670531102.14758897 -0.00493204 0.01961236 0.00700744 0.00009446 0.00000036 0.00028637 0.99999995
1670531102.24757624 -0.00542771 0.01898046 0.00694208 0.00007480 -0.00004627 0.00028803 0.99999995
1670531102.34756660 -0.00531972 0.02002087 0.00688610 0.00010602 -0.00004876 0.00028695 0.99999995
1670531102.44760489 -0.00518990 0.02061104 0.00664820 0.00011945 -0.00000962 0.00023332 0.99999997
1670531102.54764771 -0.00462324 0.02013467 0.00681773 0.00012583 -0.00000452 0.00026946 0.99999996
1670531102.64770246 -0.00478515 0.01992614 0.00727404 0.00010410 -0.00002861 0.00028360 0.99999995
1670531102.74775934 -0.00444476 0.01918518 0.00701626 0.00010409 -0.00005405 0.00024107 0.99999996
