#timestamp x y z qx qy qz qw
1670531073.52717781 0.00161286 0.00551202 0.00602448 -0.00009776 0.00005870 0.00011402 0.99999999
1670531073.62721753 0.00157780 0.00514772 0.00606148 -0.00010681 0.00004448 0.00008715 0.99999999
1670531073.72723651 0.00088904 0.00510363 0.00608687 -0.00008134 0.00005222 0.00013433 0.99999999
1670531073.82725000 0.00104639 0.00566103 0.00586772 -0.00007769 0.00007360 0.00011352 0.99999999
1670531073.92726922 0.00137548 0.00625087 0.00599459 -0.00010034 0.00006788 0.00009784 0.99999999
1670531074.02729630 0.00142267 0.00600314 0.00568566 -0.00002138 0.00003177 0.00000812 1.00000000
1670531074.12733436 0.00220303 0.00532086 0.00588046 -0.00010360 0.00004469 0.00010485 0.99999999
1670531074.22735834 0.00198633 0.00443340 0.00592137 -0.00011273 0.00003556 0.00009343 0.99999999
1670531074.32732224 0.00274753 0.00422696 0.00600318 -0.00011356 0.00007218 0.00010051 0.99999999
1670531074.42726183 0.00312358 0.00408749 0.00591482 -0.00011805 0.00008311 0.00010939 0.99999998
1670531074.52716541 0.00245929 0.00452395 0.00602435 -0.00007516 0.00004642 0.00010199 0.99999999
1670531074.62710166 0.00220616 0.00552272 0.00638019 -0.00008917 0.00004198 0.00011134 0.99999999
1670531074.72714877 0.00151903 0.00423287 0.00637641 -0.00008641 0.00009781 0.00011442 0.99999998
1670531074.82722974 0.00181541 0.00366517 0.00598118 -0.00011339 0.00004892 0.00010736 0.99999999
1670531074.92733717 0.00204315 0.00411757 0.00617401 -0.00009571 0.00005165 0.00008221 0.99999999
1670531075.02744579 0.00136499 0.00461612 0.00620588 -0.00010885 0.00002222 0.00011340 0.99999999
1670531075.12752247 0.00036778 0.00498031 0.00605296 -0.00007559 0.00006192 0.00011586 0.99999999
1670531075.22756290 -0.00021748 0.00511315 0.00590977 -0.00010366 0.00007086 0.00013774 0.99999998
1670531075.32755852 -0.00069057 0.00495309 0.00575572 -0.00008922 0.00006759 0.00014310 0.99999998
1670531075.42754579 0.00015486 0.00447063 0.00593381 -0.00009601 0.00008857 0.00015008 0.99999998
1670531075.52754879 0.00025360 0.00451846 0.00600194 -0.00010826 0.00009550 0.00016356 0.99999998
1670531075.62756538 0.00075487 0.00474638 0.00581400 -0.00010818 0.00006580 0.00011620 0.99999999
1670531075.72757411 0.00083750 0.00452725 0.00607516 -0.00008145 0.00005422 0.00011936 0.99999999
1670531075.82756472 0.00060942 0.00624444 0.00592097 -0.00007826 0.00006108 0.00012166 0.99999999
1670531075.92752981 0.00035184 0.00710398 0.00585178 -0.00007591 0.00002700 0.00008556 0.99999999
1670531076.02750373 0.00051638 0.00599731 0.00605073 -0.00008243 0.00006456 0.00010542 0.99999999
1670531076.12748098 -0.00049192 0.00495719 0.00596014 -0.00009152 0.00007456 0.00013563 0.99999998
1670531076.22745109 -0.00123525 0.00462240 0.00612850 -0.00009569 0.00003877 0.00009489 0.99999999
1670531076.32748508 -0.00114047 0.00496778 0.00619390 -0.00009516 0.00005320 0.00011788 0.99999999
1670531076.42783260 -0.00037686 0.00560101 0.00620120 -0.00007406 0.00006510 0.00013295 0.99999999
1670531076.52815294 -0.00082648 0.00546679 0.00557425 -0.00008362 0.00006415 0.00013803 0.99999998
1670531076.62821150 0.00015886 0.00437551 0.00528684 -0.00011304 0.00003158 0.00008958 0.99999999
1670531076.72809958 0.00108261 0.00483289 0.00522497 -0.00010492 0.00002070 0.00008075 0.99999999
1670531076.82788754 0.00115086 0.00522528 0.00538743 -0.00007129 0.00003330 0.00010844 0.99999999
1670531076.92763400 0.00107587 0.00473769 0.00574763 -0.00008791 0.00006977 0.00010841 0.99999999
1670531077.02739525 -0.00012167 0.00426113 0.00579249 -0.00009267 0.00007232 0.00009678 0.99999999
1670531077.12721086 -0.00054221 0.00492821 0.00584048 -0.00008267 0.00007532 0.00009200 0.99999999
1670531077.22708559 -0.00061281 0.00487717 0.00588240 -0.00009121 0.00006406 0.00010120 0.99999999
1670531077.32705641 -0.00081461 0.00457744 0.00568524 -0.00005908 0.00006281 0.00008476 0.99999999
1670531077.42708707 -0.00071668 0.00358693 0.00561632 -0.00010073 0.00010612 0.00010366 0.99999998
1670531077.52717614 -0.00020829 0.00379452 0.00604427 -0.00012904 0.00012583 0.00013759 0.99999997
1670531077.62726474 0.00042569 0.00382427 0.00613020 -0.00010527 0.00011524 0.00010973 0.99999998
1670531077.72731829 0.00041706 0.00285455 0.00611371 -0.00008965 0.00008842 0.00009810 0.99999999
1670531077.82733679 0.00118527 0.00293315 0.00612124 -0.00008216 0.00006575 0.00010519 0.99999999
1670531077.92732739 0.00123064 0.00375262 0.00608085 -0.00011177 0.00009198 0.00013389 0.99999998
1670531078.02730966 0.00036454 0.00608391 0.00562654 -0.00005546 0.00003578 0.00006767 1.00000000
1670531078.12727404 -0.00009730 0.00679804 0.00590052 -0.00009262 0.00003935 0.00009584 0.99999999
1670531078.22722960 0.00038488 0.00679521 0.00591347 -0.00010807 0.00004278 0.00013399 0.99999998
1670531078.32718801 -0.00005419 0.00625024 0.00584061 -0.00010020 0.00006621 0.00014388 0.99999998
1670531078.42716289 -0.00071585 0.00600500 0.00588135 -0.00010596 0.00009054 0.00013569 0.99999998
1670531078.52715087 -0.00212786 0.00667475 0.00564520 -0.00007629 0.00007620 0.00014888 0.99999998
1670531078.62714100 -0.00211609 0.00742675 0.00548386 -0.00006499 0.00006201 0.00013518 0.99999999
1670531078.72714567 -0.00245554 0.00967368 0.00605750 -0.00007038 0.00006755 0.00014778 0.99999998
1670531078.82715511 -0.00296934 0.00876857 0.00625342 -0.00009952 0.00006881 0.00014920 0.99999998
1670531078.92714167 -0.00241442 0.00980852 0.00600152 -0.00006956 0.00006898 0.00015481 0.99999998
1670531079.02712250 -0.00105113 0.00844397 0.00596695 -0.00009859 0.00008678 0.00015561 0.99999998
1670531079.12709785 -0.00145161 0.00793012 0.00621155 -0.00008395 0.00008627 0.00013896 0.99999998
1670531079.22706890 -0.00189901 0.00732832 0.00610143 -0.00011555 0.00009849 0.00018764 0.99999997
1670531079.32707739 -0.00013438 0.00783404 0.00559586 -0.00003846 0.00003600 0.00006931 1.00000000
1670531079.42710185 0.00022846 0.00696200 0.00581848 -0.00010844 0.00007021 0.00014696 0.99999998
1670531079.52714443 -0.00013340 0.00634733 0.00598724 -0.00007693 0.00008704 0.00014925 0.99999998
1670531079.62720108 -0.00029231 0.00635248 0.00598997 -0.00006686 0.00005900 0.00011555 0.99999999
1670531079.72729206 0.00017295 0.00552552 0.00612962 -0.00012335 0.00008352 0.00016280 0.99999998
1670531079.82735205 -0.00025059 0.00614653 0.00588134 -0.00012217 0.00006977 0.00014275 0.99999998
1670531079.92742991 -0.00178391 0.00689624 0.00554092 -0.00012157 0.00009096 0.00018564 0.99999997
1670531080.02750611 -0.00195467 0.00676179 0.00597112 -0.00012106 0.00010348 0.00019271 0.99999997
1670531080.12755656 -0.00198474 0.00745765 0.00560457 -0.00010431 0.00008567 0.00014561 0.99999998
1670531080.22757220 -0.00211000 0.00619152 0.00572362 -0.00006072 0.00008258 0.00012556 0.99999999
1670531080.32758999 -0.00078168 0.00754640 0.00580187 -0.00009354 0.00007342 0.00011344 0.99999999
1670531080.42762351 -0.00029347 0.00853164 0.00601372 -0.00007820 0.00005565 0.00010279 0.99999999
1670531080.52764559 -0.00001498 0.00726363 0.00604466 -0.00009979 0.00007984 0.00013512 0.99999998
1670531080.62762690 -0.00079945 0.00770738 0.00613738 -0.00009139 0.00001978 0.00013749 0.99999999
1670531080.72759390 -0.00023594 0.00684286 0.00607693 -0.00010095 0.00007923 0.00013345 0.99999998
1670531080.82785630 0.00054286 0.00772436 0.00636153 -0.00008416 0.00005400 0.00009246 0.99999999
1670531080.92838955 0.00100451 0.00684642 0.00612772 -0.00006241 0.00006816 0.00005749 0.99999999
1670531081.02889442 0.00087876 0.00608928 0.00601468 -0.00010175 0.00008035 0.00014436 0.99999998
1670531081.12910581 0.00098846 0.00546115 0.00588554 -0.00012301 0.00002082 0.00013239 0.99999998
1670531081.22915363 0.00135157 0.00612379 0.00619715 -0.00010031 0.00007450 0.00014101 0.99999998
1670531081.32901025 0.00019883 0.00627671 0.00592958 -0.00007896 0.00008738 0.00012962 0.99999998
1670531081.42872882 -0.00038889 0.00628921 0.00619038 -0.00011305 0.00010721 0.00014770 0.99999998
1670531081.52839375 -0.00154360 0.00639119 0.00627923 -0.00006577 0.00007214 0.00010921 0.99999999
1670531081.62811375 -0.00191293 0.00836714 0.00657197 -0.00007797 0.00006332 0.00014790 0.99999998
1670531081.72786522 -0.00068195 0.00903875 0.00669696 -0.00005321 0.00004994 0.00010536 0.99999999
1670531081.82763696 -0.00024016 0.00889943 0.00615328 -0.00006430 0.00003761 0.00007441 0.99999999
1670531081.92750454 -0.00047140 0.00934080 0.00562134 -0.00011410 0.00006041 0.00013242 0.99999998
1670531082.02746201 -0.00077926 0.00950391 0.00574095 -0.00008359 0.00006144 0.00015056 0.99999998
1670531082.12749743 -0.00054536 0.00747349 0.00593333 -0.00011325 0.00010130 0.00014041 0.99999998
1670531082.22756004 -0.00049246 0.00536575 0.00580763 -0.00008244 0.00010596 0.00013677 0.99999998
1670531082.32759380 -0.00045342 0.00493762 0.00566518 -0.00009985 0.00010146 0.00016255 0.99999998
1670531082.42761779 0.00084245 0.00508416 0.00589873 -0.00011028 0.00011472 0.00015184 0.99999998
1670531082.52762914 0.00048568 0.00511196 0.00558161 -0.00010616 0.00006817 0.00011563 0.99999999
1670531082.62763500 0.00075748 0.00612829 0.00589215 -0.00010103 0.00007266 0.00009499 0.99999999
1670531082.72764945 -0.00028158 0.00585141 0.00572808 -0.00009807 0.00010195 0.00012475 0.99999998
1670531082.82765603 -0.00055802 0.00754580 0.00561223 -0.00010521 0.00009221 0.00014818 0.99999998
1670531082.92765498 0.00058987 0.00699106 0.00617693 -0.00009307 0.00010682 0.00010116 0.99999998
1670531083.02764368 0.00085939 0.00677159 0.00642230 -0.00012352 0.00007440 0.00011251 0.99999998
1670531083.12763476 0.00066015 0.00619763 0.00608117 -0.00007715 0.00008910 0.00009981 0.99999999
1670531083.22763133 0.00123079 0.00696466 0.00597300 -0.00008138 0.00006829 0.00011202 0.99999999
1670531083.32764888 0.00177043 0.00837367 0.00587098 -0.00012389 0.00004292 0.00011425 0.99999998
1670531083.42765689 0.00128714 0.00784735 0.00602356 -0.00010363 0.00007429 0.00010816 0.99999999
1670531083.52765393 0.00026886 0.00753797 0.00593944 -0.00009663 0.00004430 0.00011231 0.99999999
1670531083.62767959 0.00039669 0.00556906 0.00595759 -0.00009960 0.00011769 0.00011619 0.99999998
1670531083.72770214 0.00058635 0.00403539 0.00573973 -0.00009031 0.00010915 0.00007150 0.99999999
1670531083.82769918 0.00154930 0.00519935 0.00613821 -0.00009535 0.00009919 0.00010551 0.99999998
1670531083.92765737 0.00193081 0.00587399 0.00612905 -0.00008391 0.00007578 0.00008317 0.99999999
1670531084.02758670 0.00181201 0.00596155 0.00630229 -0.00009091 0.00008381 0.00010815 0.99999999
1670531084.12752533 0.00100599 0.00538986 0.00673760 -0.00011101 0.00008357 0.00015569 0.99999998
1670531084.22750711 -0.00018242 0.00532149 0.00667045 -0.00011224 0.00008670 0.00014955 0.99999998
1670531084.32753515 -0.00110299 0.00673350 0.00633518 -0.00011998 0.00010617 0.00012567 0.99999998
1670531084.42761087 -0.00072647 0.00609266 0.00613519 -0.00012535 0.00011739 0.00012770 0.99999998
1670531084.52770472 -0.00099391 0.00717428 0.00612182 -0.00010900 0.00008124 0.00012708 0.99999998
1670531084.62782860 -0.00091125 0.00644648 0.00622899 -0.00005786 0.00007020 0.00013925 0.99999999
1670531084.72792172 -0.00040187 0.00569645 0.00660189 -0.00008431 0.00011241 0.00011074 0.99999998
1670531084.82794166 0.00008774 0.00589365 0.00664569 -0.00008298 0.00010492 0.00012174 0.99999998
1670531084.92795491 -0.00009972 0.00515923 0.00655241 -0.00010511 0.00012353 0.00013788 0.99999998
1670531085.02797937 -0.00021245 0.00598855 0.00635912 -0.00007774 0.00010389 0.00009863 0.99999999
1670531085.12799978 -0.00055213 0.00711092 0.00657308 -0.00012440 0.00008708 0.00017044 0.99999997
1670531085.22801709 -0.00016218 0.00851698 0.00677569 -0.00006886 0.00003171 0.00007481 0.99999999
1670531085.32803750 -0.00039324 0.00738725 0.00669315 -0.00006090 0.00007880 0.00011751 0.99999999
1670531085.42808652 0.00008941 0.00753345 0.00608057 -0.00008396 0.00002766 0.00007625 0.99999999
1670531085.52813983 0.00070553 0.00636750 0.00574977 -0.00012675 0.00010028 0.00008828 0.99999998
1670531085.62820196 -0.00018872 0.00621772 0.00581810 -0.00010700 0.00010349 0.00011367 0.99999998
1670531085.72823262 -0.00001387 0.00673193 0.00576298 -0.00010230 0.00006407 0.00010008 0.99999999
1670531085.82826400 -0.00049807 0.00762152 0.00615950 -0.00010181 0.00009423 0.00014609 0.99999998
1670531085.92830086 -0.00018138 0.00551597 0.00662199 -0.00010055 0.00011563 0.00012983 0.99999998
1670531086.02832580 -0.00023202 0.00675240 0.00638326 -0.00009212 0.00009421 0.00012126 0.99999998
1670531086.12833285 -0.00043965 0.00634113 0.00664123 -0.00011875 0.00005450 0.00012171 0.99999998
1670531086.22832990 0.00031473 0.00697722 0.00680690 -0.00010279 0.00009062 0.00010080 0.99999999
1670531086.32828593 0.00046754 0.00772958 0.00673067 -0.00009747 0.00007451 0.00010356 0.99999999
1670531086.42818403 0.00068183 0.00642975 0.00676008 -0.00009233 0.00008070 0.00011188 0.99999999
1670531086.52808356 0.00039887 0.00693487 0.00649913 -0.00010657 0.00007504 0.00009721 0.99999999
1670531086.62797761 0.00100340 0.00649577 0.00635218 -0.00010132 0.00006838 0.00010500 0.99999999
1670531086.72792602 0.00066029 0.00662578 0.00612546 -0.00012137 0.00008195 0.00015702 0.99999998
1670531086.82790041 0.00014134 0.00920508 0.00596289 -0.00012054 0.00006381 0.00010258 0.99999999
1670531086.92786765 -0.00144589 0.00841329 0.00603586 -0.00010883 0.00007906 0.00012853 0.99999998
1670531087.02783918 -0.00148354 0.00834564 0.00631452 -0.00010478 0.00008312 0.00013875 0.99999998
1670531087.12781954 0.00025537 0.00900974 0.00613991 -0.00008156 0.00006605 0.00008516 0.99999999
1670531087.22781897 0.00047391 0.00945535 0.00636277 -0.00008969 0.00010990 0.00015207 0.99999998
1670531087.32781339 0.00089519 0.01058712 0.00619151 -0.00007625 0.00007682 0.00008451 0.99999999
1670531087.42779493 0.00090405 0.00924045 0.00593632 -0.00007748 0.00007100 0.00009892 0.99999999
1670531087.52775979 0.00022191 0.00793700 0.00596516 -0.00007554 0.00008913 0.00007446 0.99999999
1670531087.62772679 0.00005547 0.00608796 0.00617190 -0.00010390 0.00006414 0.00007137 0.99999999
1670531087.72771215 0.00004111 0.00551466 0.00656643 -0.00009501 0.00009881 0.00012042 0.99999998
1670531087.82769036 0.00030673 0.00398612 0.00642638 -0.00009441 0.00009670 0.00010518 0.99999999
1670531087.92768550 0.00088225 0.00477074 0.00638085 -0.00009740 0.00010223 0.00009228 0.99999999
1670531088.02766538 0.00128506 0.00539904 0.00628454 -0.00007475 0.00007862 0.00010357 0.99999999
1670531088.12763906 0.00096848 0.00586510 0.00591374 -0.00011060 0.00007343 0.00010078 0.99999999
1670531088.22760844 -0.00029428 0.00507126 0.00587090 -0.00009983 0.00010068 0.00008980 0.99999999
1670531088.32759190 0.00028081 0.00511291 0.00604296 -0.00009648 0.00008693 0.00008741 0.99999999
1670531088.42757320 0.00047570 0.00504573 0.00617928 -0.00009521 0.00010793 0.00009348 0.99999999
1670531088.52755213 -0.00081715 0.00662085 0.00622594 -0.00008631 0.00006787 0.00010512 0.99999999
1670531088.62754059 -0.00029999 0.00614012 0.00582918 -0.00007520 0.00010870 0.00011897 0.99999998
1670531088.72752357 -0.00022658 0.00699412 0.00604477 -0.00008995 0.00008578 0.00007679 0.99999999
1670531088.82749724 0.00047580 0.00679763 0.00615838 -0.00009155 0.00010979 0.00012844 0.99999998
1670531088.92745018 0.00051120 0.00655783 0.00623770 -0.00009965 0.00006224 0.00011737 0.99999999
1670531089.02738404 0.00044644 0.00610820 0.00619692 -0.00012013 0.00008480 0.00009373 0.99999998
1670531089.12731409 0.00054355 0.00682437 0.00636111 -0.00008541 0.00005939 0.00011656 0.99999999
1670531089.22723341 -0.00005394 0.00605718 0.00632660 -0.00007368 0.00007577 0.00011503 0.99999999
1670531089.32718062 -0.00026656 0.00506629 0.00660519 -0.00010021 0.00013570 0.00014679 0.99999997
1670531089.42715025 -0.00031982 0.00515600 0.00689347 -0.00009045 0.00008488 0.00011340 0.99999999
1670531089.52712369 -0.00040923 0.00388354 0.00686560 -0.00010227 0.00013309 0.00012758 0.99999998
1670531089.62710977 -0.00029044 0.00428203 0.00652681 -0.00011136 0.00009892 0.00011747 0.99999998
1670531089.72712421 -0.00025488 0.00445842 0.00689887 -0.00010665 0.00009835 0.00011369 0.99999998
1670531089.82719588 0.00053539 0.00430021 0.00668755 -0.00009141 0.00010226 0.00013104 0.99999998
1670531089.92726374 0.00028422 0.00501980 0.00684590 -0.00009581 0.00007637 0.00009965 0.99999999
1670531090.02735257 -0.00051745 0.00546199 0.00656898 -0.00007512 0.00011432 0.00009954 0.99999999
1670531090.12741184 -0.00103919 0.00676007 0.00657734 -0.00006902 0.00007862 0.00013792 0.99999999
1670531090.22746420 -0.00084096 0.00505368 0.00632910 -0.00010108 0.00011511 0.00012538 0.99999998
1670531090.32752013 -0.00061004 0.00262440 0.00640004 -0.00008979 0.00013537 0.00010992 0.99999998
1670531090.42758274 0.00022246 0.00303041 0.00646188 -0.00009891 0.00012041 0.00008527 0.99999998
1670531090.52767467 0.00072286 0.00434220 0.00655503 -0.00007495 0.00010704 0.00007857 0.99999999
1670531090.62779474 0.00022639 0.00578759 0.00638673 -0.00010047 0.00013059 0.00011021 0.99999998
1670531090.72791553 -0.00010682 0.00558506 0.00700822 -0.00007163 0.00012876 0.00010150 0.99999998
1670531090.82810378 0.00052614 0.00499414 0.00634475 -0.00008442 0.00011804 0.00011401 0.99999998
1670531090.92820334 0.00064789 0.00681657 0.00659065 -0.00010381 0.00007965 0.00011671 0.99999998
1670531091.02822399 -0.00053030 0.00816534 0.00672870 -0.00009571 0.00011251 0.00012173 0.99999998
1670531091.12818289 -0.00065092 0.00729666 0.00682328 -0.00004785 0.00005321 0.00010377 0.99999999
1670531091.22814107 -0.00007766 0.00564452 0.00708098 -0.00007701 0.00010383 0.00009452 0.99999999
1670531091.32814407 -0.00122453 0.00622661 0.00698011 -0.00008338 0.00011536 0.00011439 0.99999998
1670531091.42818189 -0.00109302 0.00601104 0.00699507 -0.00006054 0.00009199 0.00011095 0.99999999
1670531091.52825308 -0.00141148 0.00528656 0.00652930 -0.00007957 0.00013305 0.00011701 0.99999998
1670531091.62829781 -0.00086806 0.00465394 0.00661078 -0.00008667 0.00013201 0.00013667 0.99999998
1670531091.72831249 -0.00060253 0.00295754 0.00658900 -0.00011353 0.00016313 0.00014684 0.99999997
1670531091.82828403 0.00107028 0.00281235 0.00640242 -0.00009756 0.00010395 0.00008002 0.99999999
1670531091.92821884 0.00089021 0.00251391 0.00651824 -0.00008739 0.00012911 0.00008340 0.99999998
1670531092.02815962 -0.00004855 0.00130341 0.00658291 -0.00009719 0.00013180 0.00011022 0.99999998
1670531092.12811995 -0.00002723 0.00138659 0.00675243 -0.00010359 0.00013819 0.00010870 0.99999998
1670531092.22809649 -0.00039616 0.00110328 0.00663102 -0.00008348 0.00012565 0.00007923 0.99999999
1670531092.32808161 -0.00026271 0.00202644 0.00669155 -0.00008019 0.00011670 0.00008122 0.99999999
1670531092.42809868 0.00018111 0.00365862 0.00682501 -0.00007486 0.00011552 0.00010661 0.99999998
1670531092.52812171 -0.00074734 0.00380337 0.00692237 -0.00007326 0.00011057 0.00011097 0.99999999
1670531092.62812424 -0.00076745 0.00329752 0.00661697 -0.00008386 0.00013387 0.00011508 0.99999998
1670531092.72808504 -0.00034986 0.00425769 0.00660505 -0.00007933 0.00011958 0.00010981 0.99999998
