#timestamp x y z qx qy qz qw
1670533712.71295881 0.00124854 -0.00931012 -0.00181771 0.00000863 -0.00002814 0.00001288 1.00000000
1670533712.81374884 0.00040222 -0.00854023 -0.00165672 0.00000927 -0.00003883 -0.00004117 1.00000000
1670533712.91462970 0.00089475 -0.00824424 -0.00232277 0.00000747 -0.00001762 0.00002537 1.00000000
1670533713.01543164 0.00014268 -0.00843809 -0.00276674 0.00000262 -0.00000734 0.00001180 1.00000000
1670533713.11626744 0.00028821 -0.00841971 -0.00249970 0.00001524 -0.00004152 0.00001560 1.00000000
1670533713.21711063 -0.00022197 -0.00887911 -0.00214557 0.00000880 0.00000368 0.00001675 1.00000000
1670533713.31800747 0.00176439 -0.00965395 -0.00189920 0.00001690 0.00000383 0.00003805 1.00000000
1670533713.41882777 0.00105539 -0.00921191 -0.00209323 -0.00000853 -0.00004090 -0.00001030 1.00000000
1670533713.51968980 -0.00053467 -0.00952078 -0.00201029 0.00000880 -0.00002598 0.00002682 1.00000000
1670533713.62049317 0.00144823 -0.01043787 -0.00207421 0.00003575 -0.00003719 -0.00002675 1.00000000
1670533713.72137761 0.00315066 -0.01029094 -0.00208500 0.00001447 -0.00002527 -0.00001627 1.00000000
1670533713.82218409 0.00196022 -0.00916852 -0.00245521 0.00001634 -0.00001665 0.00005107 1.00000000
1670533713.92303944 0.00141982 -0.00831970 -0.00268537 -0.00003091 -0.00000734 0.00000995 1.00000000
1670533714.02391386 0.00232520 -0.00705052 -0.00264286 0.00002638 -0.00001824 0.00001606 1.00000000
1670533714.12478161 -0.00007334 -0.00885066 -0.00227236 0.00002179 -0.00002204 -0.00009957 0.99999999
1670533714.22561884 -0.00009139 -0.00984787 -0.00197996 -0.00000174 -0.00001149 0.00001498 1.00000000
1670533714.32654762 -0.00147835 -0.01038306 -0.00149283 0.00003323 -0.00000383 -0.00000694 1.00000000
1670533714.42743397 -0.00095942 -0.01108664 -0.00116890 -0.00001598 -0.00001280 -0.00007802 1.00000000
1670533714.52826595 0.00163999 -0.01099271 -0.00160505 0.00000241 -0.00003054 0.00000149 1.00000000
1670533714.62907791 0.00291175 -0.01106980 -0.00225023 0.00000841 -0.00001487 0.00008464 1.00000000
1670533714.72990251 0.00301813 -0.00963018 -0.00304606 0.00001169 -0.00001096 0.00000020 1.00000000
1670533714.83076811 -0.00015298 -0.00969528 -0.00272318 -0.00000404 0.00000931 0.00003931 1.00000000
1670533714.93155241 -0.00040639 -0.00811426 -0.00227362 0.00000621 -0.00003140 0.00003907 1.00000000
1670533715.03227592 -0.00052275 -0.00865075 -0.00222742 -0.00001220 -0.00002012 0.00002035 1.00000000
1670533715.13288331 0.00173945 -0.00768572 -0.00256199 -0.00000875 -0.00000706 0.00000603 1.00000000
1670533715.23361206 0.00320422 -0.00757675 -0.00241637 0.00003079 -0.00003305 0.00006163 1.00000000
1670533715.33494449 0.00316694 -0.00730145 -0.00265999 0.00002229 -0.00002118 -0.00000083 1.00000000
1670533715.43579912 0.00311878 -0.00817767 -0.00207342 0.00001823 -0.00002384 -0.00000909 1.00000000
1670533715.53672528 0.00153811 -0.00844067 -0.00226410 0.00000695 -0.00004864 -0.00000134 1.00000000
1670533715.63751411 0.00093142 -0.00938742 -0.00189017 -0.00000635 -0.00002232 0.00009732 0.99999999
1670533715.73844481 -0.00075147 -0.00908565 -0.00199842 0.00000717 -0.00001978 -0.00005291 1.00000000
1670533715.83903122 -0.00140498 -0.00997557 -0.00201010 -0.00001165 -0.00002125 -0.00003565 1.00000000
1670533715.94005847 -0.00088688 -0.00962968 -0.00201001 0.00000844 -0.00003113 0.00010928 0.99999999
1670533716.04092288 -0.00075095 -0.00957853 -0.00198728 0.00002784 -0.00000876 0.00010100 0.99999999
1670533716.14177990 0.00033313 -0.00906082 -0.00164424 0.00000885 -0.00002771 -0.00001867 1.00000000
1670533716.24265504 0.00152664 -0.00661630 -0.00223265 -0.00000823 0.00001430 0.00014103 0.99999999
1670533716.34353709 0.00068704 -0.00602382 -0.00237075 0.00003113 -0.00002509 0.00006793 1.00000000
1670533716.44436693 -0.00021464 -0.00727450 -0.00229015 0.00000716 -0.00002055 0.00008360 1.00000000
1670533716.54514289 -0.00123346 -0.00910978 -0.00204136 -0.00000051 -0.00002741 0.00009595 1.00000000
1670533716.64604974 -0.00062535 -0.00885309 -0.00232124 0.00003014 -0.00003542 -0.00001551 1.00000000
1670533716.74688792 0.00066522 -0.00966484 -0.00197335 0.00001616 -0.00002899 0.00014150 0.99999999
1670533716.84773707 0.00228744 -0.00869151 -0.00177332 0.00001341 -0.00005841 0.00007703 1.00000000
1670533716.94863176 0.00084629 -0.00733515 -0.00172527 0.00002003 -0.00003568 -0.00001708 1.00000000
1670533717.04950857 0.00081098 -0.00978597 -0.00194069 0.00002216 -0.00002511 0.00004706 1.00000000
1670533717.15037251 0.00187732 -0.01019690 -0.00211661 0.00001156 -0.00002492 0.00005355 1.00000000
1670533717.25124192 0.00112981 -0.01200169 -0.00242258 0.00001122 -0.00002103 -0.00003356 1.00000000
1670533717.35208797 0.00240503 -0.01208581 -0.00203213 -0.00000187 -0.00003431 0.00004775 1.00000000
1670533717.45293045 0.00318659 -0.01067035 -0.00230797 0.00000983 -0.00003408 -0.00005237 1.00000000
1670533717.55380106 0.00499888 -0.00736811 -0.00224941 0.00002574 -0.00003890 -0.00000283 1.00000000
1670533717.65463591 0.00416163 -0.00815632 -0.00237099 0.00001139 -0.00001421 0.00010799 0.99999999
1670533717.75550222 0.00495767 -0.00900315 -0.00254468 0.00001340 -0.00004199 -0.00001604 1.00000000
1670533717.85640025 0.00342397 -0.01077301 -0.00237322 -0.00000613 -0.00002405 0.00008501 1.00000000
1670533717.95724154 0.00352889 -0.01040635 -0.00226647 0.00000358 -0.00003263 0.00001659 1.00000000
1670533718.05815625 0.00308094 -0.00994164 -0.00170958 0.00002129 -0.00005935 0.00002213 1.00000000
1670533718.15901852 0.00411069 -0.00984883 -0.00136993 0.00000974 -0.00003969 0.00003168 1.00000000
1670533718.25969172 0.00481715 -0.01035314 -0.00195737 -0.00000672 -0.00002562 0.00008270 1.00000000
1670533718.36072040 0.00541881 -0.01043038 -0.00228555 0.00001155 -0.00003875 0.00006064 1.00000000
1670533718.46140909 0.00512858 -0.01035627 -0.00244111 0.00002045 -0.00003315 0.00011845 0.99999999
1670533718.56248760 0.00618442 -0.00912872 -0.00248736 0.00001861 -0.00004712 0.00007679 1.00000000
1670533718.66341686 0.00309859 -0.01076606 -0.00290176 0.00000678 -0.00002709 0.00009595 1.00000000
1670533718.76429462 0.00186793 -0.01222092 -0.00255588 0.00001036 -0.00001137 0.00006269 1.00000000
1670533718.86514854 0.00290381 -0.01204598 -0.00207082 0.00000051 -0.00003471 0.00002819 1.00000000
1670533718.96597505 0.00299941 -0.01139504 -0.00204114 -0.00000315 -0.00003277 0.00002742 1.00000000
1670533719.06682014 0.00443734 -0.00960587 -0.00176198 0.00000139 -0.00003607 0.00005307 1.00000000
1670533719.16754341 0.00418529 -0.00851207 -0.00197285 0.00000398 -0.00004994 0.00009256 0.99999999
1670533719.26850176 0.00403126 -0.00921130 -0.00188497 -0.00000513 -0.00002499 0.00008229 1.00000000
1670533719.36940670 0.00590863 -0.00934414 -0.00230076 0.00001661 -0.00001644 0.00000325 1.00000000
1670533719.47033143 0.00649383 -0.01013558 -0.00236026 0.00002511 -0.00004708 0.00004383 1.00000000
1670533719.57122159 0.00829332 -0.00899309 -0.00275271 0.00003541 -0.00004023 0.00003115 1.00000000
1670533719.67206883 0.00682683 -0.01178785 -0.00294708 -0.00001099 -0.00002893 0.00009889 0.99999999
1670533719.77291393 0.00402317 -0.01079786 -0.00266351 0.00000460 -0.00003214 -0.00000878 1.00000000
1670533719.87373543 0.00303235 -0.01015758 -0.00271525 0.00000196 -0.00002385 0.00008610 1.00000000
1670533719.97458768 0.00524317 -0.01143926 -0.00230098 0.00000122 -0.00006097 0.00000498 1.00000000
1670533720.07542443 0.00559380 -0.01106769 -0.00205228 0.00001920 -0.00006105 0.00001435 1.00000000
1670533720.17626572 0.00554826 -0.00971511 -0.00202161 0.00000225 -0.00000990 -0.00000246 1.00000000
1670533720.27711678 0.00672383 -0.01066894 -0.00250596 0.00003669 -0.00004593 -0.00003946 1.00000000
1670533720.37797642 0.00703924 -0.01061245 -0.00270214 0.00001436 -0.00003538 0.00004896 1.00000000
1670533720.47884750 0.00409766 -0.00901249 -0.00268944 0.00001268 -0.00004385 0.00009707 0.99999999
1670533720.57953763 0.00446139 -0.00796951 -0.00246188 -0.00000396 -0.00001773 0.00005460 1.00000000
1670533720.68052721 0.00277707 -0.00843821 -0.00199139 -0.00000895 -0.00003533 0.00010866 0.99999999
1670533720.78143358 0.00549316 -0.01027418 -0.00190943 -0.00001098 -0.00003356 0.00008183 1.00000000
1670533720.88227892 0.00640530 -0.00897053 -0.00209233 0.00003255 -0.00003921 0.00006838 1.00000000
1670533720.98310637 0.00836956 -0.00879891 -0.00223011 0.00001561 -0.00003156 -0.00000022 1.00000000
1670533721.08392382 0.00920317 -0.00782490 -0.00208761 -0.00000584 -0.00004966 0.00000091 1.00000000
1670533721.18480945 0.00878514 -0.00958270 -0.00194327 0.00001150 -0.00002033 0.00004262 1.00000000
1670533721.28564525 0.00750476 -0.01066184 -0.00229479 0.00002770 -0.00003196 0.00003723 1.00000000
1670533721.38650584 0.00643167 -0.00998903 -0.00238875 0.00000110 -0.00005343 0.00007674 1.00000000
1670533721.48736930 0.00515812 -0.00954188 -0.00246574 0.00003854 -0.00003987 0.00004012 1.00000000
1670533721.58821845 0.00416644 -0.01098231 -0.00231159 0.00000136 -0.00001955 0.00011646 0.99999999
1670533721.68906975 0.00395871 -0.00858919 -0.00171489 0.00002210 -0.00003358 0.00005720 1.00000000
1670533721.79000235 0.00189846 -0.00778364 -0.00128160 0.00000373 -0.00003825 0.00007167 1.00000000
1670533721.89083481 0.00433792 -0.00738914 -0.00122831 0.00000090 -0.00002814 -0.00001424 1.00000000
1670533721.99169183 0.00430921 -0.00740278 -0.00139078 0.00000060 -0.00002994 0.00016277 0.99999999
1670533722.09257841 0.00635789 -0.00759013 -0.00198674 0.00001790 -0.00004685 -0.00004878 1.00000000
1670533722.19341969 0.00703138 -0.00843159 -0.00261811 0.00002352 -0.00004618 0.00000360 1.00000000
1670533722.29431415 0.00668486 -0.00881426 -0.00267430 0.00002870 -0.00004658 0.00002652 1.00000000
1670533722.39519548 0.00615360 -0.00750343 -0.00196474 0.00004477 -0.00002213 0.00004736 1.00000000
1670533722.49598289 0.00488481 -0.00851522 -0.00181575 0.00001615 -0.00004468 0.00002625 1.00000000
1670533722.59688306 0.00389774 -0.00831278 -0.00178085 0.00000216 -0.00003096 0.00005641 1.00000000
1670533722.69774508 0.00489023 -0.00659101 -0.00183886 0.00004905 -0.00003919 -0.00002294 1.00000000
1670533722.79861236 0.00391387 -0.00745437 -0.00167168 0.00000261 -0.00004378 0.00006908 1.00000000
1670533722.89947486 0.00352548 -0.00797513 -0.00159731 0.00001616 -0.00003116 0.00006356 1.00000000
1670533723.00034952 0.00484626 -0.00806314 -0.00149407 0.00000978 -0.00004202 0.00015296 0.99999999
1670533723.10122061 0.00626154 -0.00735794 -0.00148995 0.00000868 -0.00003949 -0.00001334 1.00000000
1670533723.20211291 0.00628524 -0.00745901 -0.00203037 0.00001727 -0.00003782 0.00002889 1.00000000
1670533723.30294824 0.00794544 -0.00931778 -0.00207581 0.00000981 -0.00001329 0.00009371 1.00000000
1670533723.40382886 0.00484912 -0.01067840 -0.00188465 0.00002092 -0.00003697 0.00004798 1.00000000
1670533723.50468040 0.00506787 -0.01016327 -0.00193969 -0.00000624 -0.00002783 0.00004041 1.00000000
1670533723.60550618 0.00652489 -0.00932873 -0.00162612 0.00002166 -0.00000933 0.00002040 1.00000000
1670533723.70638585 0.00564708 -0.00843358 -0.00112658 0.00001257 -0.00003511 0.00009021 1.00000000
1670533723.80726790 0.00649681 -0.00805126 -0.00145301 0.00001215 -0.00004372 0.00000533 1.00000000
1670533723.90820074 0.00565851 -0.00894321 -0.00205824 0.00001528 -0.00005077 0.00001300 1.00000000
1670533724.00901842 0.00656450 -0.00870903 -0.00226227 -0.00000071 -0.00004826 0.00006185 1.00000000
1670533724.10988188 0.00482083 -0.00827180 -0.00205791 -0.00001198 -0.00004556 -0.00005189 1.00000000
1670533724.21072173 0.00471030 -0.00895314 -0.00196957 -0.00000172 -0.00002455 0.00006314 1.00000000
1670533724.31153035 0.00631960 -0.00851529 -0.00164927 0.00000044 -0.00003178 -0.00003340 1.00000000
1670533724.41238046 0.00558683 -0.00717470 -0.00173155 0.00002907 -0.00005517 0.00004760 1.00000000
1670533724.51322317 0.00476300 -0.00844215 -0.00178003 0.00000102 -0.00003543 0.00000543 1.00000000
1670533724.61409402 0.00421201 -0.00903757 -0.00165986 0.00000771 -0.00003789 0.00005509 1.00000000
1670533724.71504545 0.00399290 -0.00787996 -0.00130652 0.00000290 -0.00004898 -0.00004344 1.00000000
1670533724.81578207 0.00210489 -0.00800346 -0.00126435 0.00000803 -0.00004195 0.00008731 1.00000000
1670533724.91666079 0.00308601 -0.00956295 -0.00109612 0.00001915 -0.00000549 0.00005012 1.00000000
1670533725.01750779 0.00360367 -0.01067655 -0.00147597 -0.00000029 -0.00005178 0.00003234 1.00000000
1670533725.11832714 0.00483004 -0.01204116 -0.00162613 -0.00000361 -0.00003661 0.00009633 0.99999999
1670533725.21917462 0.00533381 -0.01220390 -0.00168942 0.00003555 -0.00000862 0.00004176 1.00000000
1670533725.31999230 0.00534546 -0.01232989 -0.00189743 -0.00000545 -0.00003656 0.00008097 1.00000000
1670533725.42085052 0.00564138 -0.01139668 -0.00146809 0.00001465 -0.00002203 0.00001971 1.00000000
1670533725.52171540 0.00713289 -0.01081003 -0.00168138 -0.00001290 -0.00004342 0.00004619 1.00000000
1670533725.62170434 0.00797958 -0.01070363 -0.00145462 -0.00001634 -0.00005486 0.00012441 0.99999999
1670533725.72334194 0.00923721 -0.00983909 -0.00162816 0.00000672 -0.00002891 0.00001294 1.00000000
1670533725.82419920 0.00845949 -0.00878973 -0.00139992 0.00004559 -0.00004804 0.00004116 1.00000000
1670533725.92515779 0.00913708 -0.01052250 -0.00118238 0.00000854 -0.00003562 -0.00000487 1.00000000
1670533726.02597809 0.00547788 -0.01130674 -0.00121504 0.00002674 -0.00002973 0.00002677 1.00000000
1670533726.12684274 0.00580245 -0.01256086 -0.00128505 0.00000040 -0.00003346 0.00003809 1.00000000
1670533726.22766232 0.00595279 -0.01115517 -0.00132571 -0.00001017 -0.00002565 0.00000487 1.00000000
1670533726.32852340 0.00533784 -0.00981530 -0.00183939 0.00000749 -0.00004061 -0.00012417 0.99999999
1670533726.42934918 0.00565462 -0.00972048 -0.00185002 0.00000539 -0.00003048 0.00002328 1.00000000
1670533726.53018785 0.00466985 -0.00954758 -0.00174395 0.00001763 -0.00001326 0.00005305 1.00000000
1670533726.63103819 0.00515095 -0.01130836 -0.00180632 -0.00001370 -0.00005247 0.00012786 0.99999999
1670533726.73185921 0.00726222 -0.01024937 -0.00166992 0.00003199 -0.00003574 -0.00001733 1.00000000
1670533726.83280778 0.00459494 -0.00926065 -0.00164553 -0.00000452 -0.00005061 -0.00002630 1.00000000
1670533726.93367553 0.00498999 -0.00771008 -0.00147731 0.00001373 -0.00003391 0.00005842 1.00000000
1670533727.03460002 0.00712699 -0.00820628 -0.00111259 0.00000308 -0.00003212 0.00004615 1.00000000
1670533727.13535023 0.00803480 -0.00901647 -0.00153047 0.00001063 -0.00003011 0.00012532 0.99999999
1670533727.23629141 0.00735768 -0.00954170 -0.00152745 0.00000839 -0.00005322 0.00004309 1.00000000
1670533727.33703470 0.00735206 -0.00873614 -0.00194501 0.00001488 -0.00003530 0.00005968 1.00000000
1670533727.43789220 0.00595556 -0.00920290 -0.00150170 0.00002358 -0.00003254 0.00006444 1.00000000
1670533727.53876257 0.00671497 -0.00892114 -0.00179236 0.00002763 -0.00004299 -0.00005121 1.00000000
1670533727.63959289 0.00745663 -0.00774312 -0.00113709 0.00001357 -0.00004447 0.00008360 1.00000000
1670533727.74045634 0.00530582 -0.01058408 -0.00167674 0.00001507 -0.00004557 0.00002851 1.00000000
1670533727.84129643 0.00551930 -0.00998872 -0.00119200 0.00000481 -0.00001766 0.00000957 1.00000000
1670533727.94216204 0.00545856 -0.00946435 -0.00121336 0.00000947 -0.00004214 0.00007497 1.00000000
1670533728.04301167 0.00619974 -0.00863817 -0.00152476 0.00003800 -0.00003027 0.00003990 1.00000000
1670533728.14385843 0.00625177 -0.00788604 -0.00172007 0.00001540 -0.00002116 0.00003008 1.00000000
1670533728.24471045 0.00474079 -0.00814704 -0.00210554 -0.00000402 0.00000564 0.00006070 1.00000000
1670533728.34554386 0.00434281 -0.00811697 -0.00167364 0.00001790 -0.00004324 0.00004727 1.00000000
1670533728.44645834 0.00534576 -0.00750779 -0.00166202 0.00001828 -0.00002008 -0.00002789 1.00000000
1670533728.54731560 0.00449298 -0.00903668 -0.00169665 -0.00000091 -0.00001538 0.00004168 1.00000000
1670533728.64827991 0.00281891 -0.01036097 -0.00209945 0.00001991 -0.00002743 0.00005759 1.00000000
1670533728.74907756 0.00303137 -0.00764994 -0.00142218 0.00002369 -0.00001532 0.00007044 1.00000000
1670533728.84990215 0.00486128 -0.00748000 -0.00147372 0.00001185 -0.00001926 0.00011005 0.99999999
1670533728.95074296 0.00607937 -0.00746769 -0.00084935 0.00000881 -0.00004900 -0.00004599 1.00000000
1670533729.05155802 0.00492535 -0.00808389 -0.00135048 0.00001614 -0.00003515 0.00001490 1.00000000
1670533729.15247631 0.00574211 -0.00858909 -0.00081859 -0.00000167 -0.00004969 0.00002141 1.00000000
1670533729.25331187 0.00690369 -0.00959586 -0.00095056 -0.00000504 -0.00004092 0.00006116 1.00000000
1670533729.35417533 0.00529217 -0.01076888 -0.00142537 0.00002167 -0.00005558 0.00002671 1.00000000
1670533729.45498466 0.00283670 -0.01119996 -0.00169836 -0.00000450 -0.00002502 0.00007474 1.00000000
1670533729.55586076 0.00241927 -0.01037223 -0.00144385 -0.00000026 -0.00003086 0.00009494 1.00000000
1670533729.65668035 0.00232217 -0.00940024 -0.00143273 0.00001110 -0.00001688 -0.00000414 1.00000000
1670533729.75754881 0.00390736 -0.00977785 -0.00136740 0.00001923 -0.00002308 0.00003118 1.00000000
1670533729.85840392 0.00383405 -0.00998459 -0.00082256 0.00000019 -0.00003753 0.00002751 1.00000000
1670533729.95919323 0.00694710 -0.01096465 -0.00145747 0.00001376 -0.00003945 0.00001102 1.00000000
1670533730.06011772 0.00860815 -0.01025249 -0.00159323 0.00001027 -0.00004293 0.00008323 1.00000000
1670533730.16093993 0.00718283 -0.00928350 -0.00116471 0.00001422 -0.00003253 0.00011415 0.99999999
1670533730.26179457 0.00789088 -0.00886181 -0.00048801 -0.00001372 -0.00003108 0.00008754 1.00000000
1670533730.36263275 0.00891636 -0.00688113 -0.00034871 0.00001218 0.00003134 -0.00006974 1.00000000
1670533730.46344590 0.00798909 -0.00676665 -0.00108800 0.00000978 -0.00002595 0.00000050 1.00000000
1670533730.56434584 0.00824208 -0.00651099 -0.00110241 0.00001104 -0.00006529 0.00001954 1.00000000
1670533730.66519046 0.00867346 -0.00875442 -0.00174915 0.00000899 -0.00003474 -0.00008145 1.00000000
1670533730.76596522 0.00705220 -0.00891288 -0.00157808 0.00002442 -0.00004761 0.00007888 1.00000000
1670533730.86688256 0.00692128 -0.00912841 -0.00191791 0.00002180 -0.00002481 -0.00000960 1.00000000
1670533730.96770930 0.00720862 -0.00983174 -0.00164201 0.00001752 -0.00003820 -0.00000774 1.00000000
1670533731.06853914 0.00731018 -0.01114388 -0.00161203 0.00000192 -0.00002183 0.00010479 0.99999999
1670533731.16939902 0.00685800 -0.01118429 -0.00177363 0.00001380 -0.00003622 -0.00000019 1.00000000
1670533731.27025056 0.00405982 -0.01159725 -0.00183032 0.00000813 -0.00003628 0.00014899 0.99999999
1670533731.37111402 0.00470133 -0.00968856 -0.00204550 0.00000793 -0.00002088 -0.00000578 1.00000000
1670533731.47205114 0.00488506 -0.00749980 -0.00167087 0.00001702 -0.00002432 -0.00004824 1.00000000
1670533731.57290053 0.00474671 -0.00763789 -0.00136004 0.00001235 -0.00002797 0.00003230 1.00000000
1670533731.67377877 0.00318464 -0.00768062 -0.00135496 0.00003108 -0.00004882 0.00011699 0.99999999
1670533731.77455831 0.00403539 -0.00938215 -0.00103526 0.00001963 -0.00006042 0.00002154 1.00000000
1670533731.87551045 0.00624390 -0.01024912 -0.00142588 0.00001764 -0.00003457 0.00010089 0.99999999
1670533731.97635460 0.00750613 -0.00864771 -0.00173225 0.00003127 -0.00002947 -0.00000787 1.00000000
1670533732.07722068 0.00673593 -0.00853420 -0.00208970 0.00001669 -0.00002398 0.00007688 1.00000000
1670533732.17808437 0.00769437 -0.00737471 -0.00175136 0.00003300 -0.00004054 0.00001533 1.00000000
1670533732.27889943 0.00638588 -0.00897887 -0.00128892 0.00001383 -0.00003537 0.00006838 1.00000000
1670533732.37979960 0.00603902 -0.00716762 -0.00128241 0.00002127 -0.00002730 0.00002285 1.00000000
1670533732.48067331 0.00557169 -0.00678589 -0.00102755 0.00003557 -0.00005014 0.00006343 1.00000000
1670533732.58152127 0.00756015 -0.00788489 -0.00111360 0.00001061 -0.00004110 0.00003452 1.00000000
1670533732.68235874 0.00795303 -0.00757023 -0.00095787 0.00003204 -0.00004573 0.00003436 1.00000000
1670533732.78322029 0.00705976 -0.00689045 -0.00081236 0.00004231 -0.00003892 -0.00001565 1.00000000
1670533732.88406992 0.00773031 -0.00642027 -0.00084249 0.00000604 -0.00002737 0.00002520 1.00000000
1670533732.98494983 0.00684176 -0.00531038 -0.00133868 0.00001653 -0.00005197 -0.00000491 1.00000000
1670533733.08580804 0.00689260 -0.00657220 -0.00123341 0.00001645 -0.00004382 -0.00000953 1.00000000
1670533733.18672514 0.00557053 -0.00785454 -0.00187532 -0.00000239 -0.00003554 0.00002777 1.00000000
1670533733.28755808 0.00622537 -0.00896919 -0.00160731 0.00002797 -0.00004171 0.00003596 1.00000000
1670533733.38842988 0.00621970 -0.01028924 -0.00161867 0.00001711 -0.00002532 0.00014148 0.99999999
1670533733.48926902 0.00585853 -0.00789684 -0.00104519 0.00004337 -0.00004772 0.00006380 1.00000000
1670533733.59010291 0.00432653 -0.00826601 -0.00085357 0.00002621 -0.00000460 0.00005343 1.00000000
1670533733.69094968 0.00546103 -0.00657386 -0.00062555 -0.00000298 -0.00006679 -0.00003239 1.00000000
1670533733.79180312 0.00563528 -0.00713123 -0.00092611 0.00000457 -0.00003202 0.00007130 1.00000000
1670533733.89268661 0.00395262 -0.00705692 -0.00069742 -0.00000790 -0.00005433 -0.00002299 1.00000000
1670533733.99353385 0.00416124 -0.00719079 -0.00115386 0.00000881 -0.00004542 0.00017813 0.99999998
1670533734.09442139 0.00590768 -0.00843987 -0.00163169 0.00002509 -0.00003986 0.00008490 1.00000000
1670533734.19529343 0.00603366 -0.00756687 -0.00145305 -0.00000242 -0.00004428 0.00004788 1.00000000
1670533734.29618835 0.00714220 -0.00705513 -0.00185658 0.00003912 -0.00002302 -0.00003487 1.00000000
1670533734.39695668 0.00757248 -0.00573840 -0.00142224 0.00001940 -0.00002063 -0.00002699 1.00000000
1670533734.49798083 0.00650976 -0.00558981 -0.00118771 0.00000598 -0.00003639 0.00001308 1.00000000
1670533734.59884715 0.00569937 -0.00636035 -0.00113496 0.00002648 -0.00003907 0.00003902 1.00000000
1670533734.69971275 0.00338175 -0.00636474 -0.00107595 0.00002176 -0.00001257 0.00010610 0.99999999
1670533734.80057883 0.00305690 -0.00621157 -0.00116923 0.00002071 -0.00002633 0.00007970 1.00000000
1670533734.90146947 0.00415821 -0.00788410 -0.00102261 0.00001339 -0.00002788 0.00004668 1.00000000
1670533735.00233078 0.00554577 -0.00849181 -0.00129929 0.00002237 -0.00003494 -0.00003520 1.00000000
1670533735.10322452 0.00529592 -0.00893419 -0.00111729 0.00003501 -0.00000385 0.00009022 1.00000000
1670533735.20405436 0.00453726 -0.00826179 -0.00114431 0.00002675 -0.00002816 0.00001390 1.00000000
1670533735.30491138 0.00583277 -0.00903083 -0.00133261 0.00002702 -0.00001050 0.00011282 0.99999999
1670533735.40577674 0.00733444 -0.00911385 -0.00132649 0.00000950 -0.00004791 0.00014903 0.99999999
